text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
id,9,CMR10,,2,2
A,6,CMSY7,,1,1
"deﬁnes the counit of a 2-adjunction iﬀ the
pair",9,CMTI10,,47,42
(,9,CMR10,,1,1
"U, ǫ",9,CMMI10,,4,4
),9,CMR10,,1,1
deﬁnes an enriched absolute right lifting diagram.,9,CMTI10,,50,50
Proof.,9,CMTI10,,6,6
For any 2-category,9,CMR10,,18,18
X,9,CMSY10,,1,1
", the 2-functor (",9,CMR10,,17,17
−,9,CMSY10,,1,1
),9,CMR10,,1,1
X,6,CMSY7,,1,1
: 2-,9,CMR10,,4,4
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
→,9,CMSY10,,1,1
2-,9,CMR10,,2,2
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
"preserves ad-
junctions, carrying a 2-adjunction",9,CMR10,,48,34
F,9,CMMI10,,1,1
⊣,9,CMSY10,,1,1
U,9,CMMI10,,1,1
"to the 2-adjunction whose corresponding
2-functors are deﬁned by post-composition and post-whiskering:",9,CMR10,,102,62
B,9,CMSY10,,1,1
X,6,CMSY7,,1,1
A,9,CMSY10,,1,1
X,6,CMSY7,,1,1
.,9,CMMI10,,1,1
F,6,CMMI7,,1,1
∗,4,CMSY5,,1,1
⊥,9,CMSY10,,1,1
U,6,CMMI7,,1,1
∗,4,CMSY5,,1,1
The counit,9,CMR10,,10,10
ǫ,9,CMMI10,,1,1
∗,6,CMSY7,,1,1
:,9,CMR10,,1,1
F,9,CMMI10,,1,1
∗,6,CMSY7,,1,1
U,9,CMMI10,,1,1
∗,6,CMSY7,,1,1
⇒,9,CMSY10,,1,1
id,9,CMR10,,2,2
A,6,CMSY7,,1,1
X,4,CMSY5,,1,1
"of this 2-adjunction is similarly deﬁned by post-
composition. For each 2-functor",9,CMR10,,81,49
A,9,CMMI10,,1,1
:,9,CMR10,,1,1
X → A,9,CMSY10,,5,5
", the component of",9,CMR10,,18,18
ǫ,9,CMMI10,,1,1
∗,6,CMSY7,,1,1
at,9,CMR10,,2,2
A,9,CMMI10,,1,1
is,9,CMR10,,2,2
ǫA,9,CMMI10,,2,2
.,9,CMR10,,1,1
10,6,CMR7,,2,2
EMILY RIEHL AND MIRA WATTAL,6,CMR7,,27,27
"By Proposition 4.2, this second 2-adjunction induces an isomorphism of cate-",9,CMR10,,76,76
gories,9,CMR10,,6,6
(4.6),9,CMR10,,5,5
B,9,CMSY10,,1,1
X,6,CMSY7,,1,1
(,9,CMR10,,1,1
"B, U A",9,CMMI10,,6,6
),9,CMR10,,1,1
A,9,CMSY10,,1,1
X,6,CMSY7,,1,1
(,9,CMR10,,1,1
"F B, A",9,CMMI10,,6,6
),9,CMR10,,1,1
ǫ,6,CMMI7,,1,1
·,6,CMSY7,,1,1
F,6,CMMI7,,1,1
(,6,CMR7,,1,1
−,6,CMSY7,,1,1
),6,CMR7,,1,1
∼,6,CMSY7,,1,1
=,6,CMR7,,1,1
for any 2-functors,9,CMR10,,18,18
A,9,CMMI10,,1,1
:,9,CMR10,,1,1
X → A,9,CMSY10,,5,5
and,9,CMR10,,3,3
B,9,CMMI10,,1,1
:,9,CMR10,,1,1
X → B,9,CMSY10,,5,5
". This isomorphism is the universal
property of the enriched absolute right lifting diagram (",9,CMR10,,93,57
"U, ǫ",9,CMMI10,,4,4
).,9,CMR10,,2,2
"Conversely, if (",9,CMR10,,16,16
"U, ǫ",9,CMMI10,,4,4
") deﬁnes an enriched absolute right lifting, then the 2-natural
map",9,CMR10,,67,63
ǫ,9,CMMI10,,1,1
·,9,CMSY10,,1,1
F,9,CMMI10,,1,1
(,9,CMR10,,1,1
−,9,CMSY10,,1,1
) :,9,CMR10,,3,3
B,9,CMSY10,,1,1
X,6,CMSY7,,1,1
(,9,CMR10,,1,1
"B, U A",9,CMMI10,,6,6
),9,CMR10,,1,1
→ A,9,CMSY10,,3,3
X,6,CMSY7,,1,1
(,9,CMR10,,1,1
"F B, A",9,CMMI10,,6,6
) deﬁnes an isomorphism of categories for,9,CMR10,,41,41
A,9,CMMI10,,1,1
∈ A,9,CMSY10,,3,3
X,6,CMSY7,,1,1
and,9,CMR10,,3,3
B,9,CMMI10,,1,1
∈ B,9,CMSY10,,3,3
X,6,CMSY7,,1,1
. When,9,CMR10,,6,6
X,9,CMSY10,,1,1
"= 1, this property asserts that",9,CMR10,,31,31
F,9,CMMI10,,1,1
is left 2-adjoint,9,CMR10,,17,17
,9,MSAM10,,0,0
to,9,CMR10,,2,2
U,9,CMMI10,,1,1
.,9,CMR10,,1,1
"However, a 2-natural transformation may deﬁne an absolute right lifting diagram",9,CMR10,,79,79
without also deﬁning an enriched absolute right lifting diagram:,9,CMR10,,64,64
Example 4.7.,9,CMBX10,,12,12
For any 2-category,9,CMR10,,18,18
A,9,CMSY10,,1,1
and,9,CMR10,,3,3
a,9,CMMI10,,1,1
∈ A,9,CMSY10,,3,3
", the identity 2-cell",9,CMR10,,21,21
A,9,CMSY10,,1,1
0,6,CMR7,,1,1
",",6,CMMI7,,1,1
1,6,CMR7,,1,1
a,6,CMMI7,,1,1
⇓,6,CMSY7,,1,1
id,6,CMR7,,2,2
a,4,CMMI5,,1,1
I,6,CMMI7,,1,1
A,9,CMSY10,,1,1
1,9,CMR10,,1,1
a,6,CMMI7,,1,1
x,9,CMMI10,,1,1
a,9,CMMI10,,1,1
f,6,CMMI7,,1,1
g,6,CMMI7,,1,1
⇓,6,CMSY7,,1,1
α,6,CMMI7,,1,1
A,9,CMSY10,,1,1
∆,6,CMR7,,1,1
A,9,CMSY10,,1,1
J,6,CMSY7,,1,1
⇓,6,CMSY7,,1,1
λ,6,CMMI7,,1,1
ℓ,6,CMMI7,,1,1
D,6,CMMI7,,1,1
1,9,BBOLD10,,1,1
deﬁnes an absolute right lifting of,9,CMR10,,35,35
a,9,CMMI10,,1,1
: 1,9,CMR10,,3,3
→ A,9,CMSY10,,3,3
"through the inclusion of the full sub
1-category",9,CMR10,,48,37
I,9,CMMI10,,1,1
:,9,CMR10,,1,1
A,9,CMSY10,,1,1
0,6,CMR7,,1,1
",",6,CMMI7,,1,1
1,6,CMR7,,1,1
֒,9,CMMI10,,1,1
→ A,9,CMSY10,,3,3
"that contains all of the objects and 1-cells but only identity
2-cells. However, if",9,CMR10,,83,62
A,9,CMSY10,,1,1
contains a non-identity 2-cell,9,CMR10,,30,30
with codomain,9,CMR10,,13,13
a,9,CMMI10,,1,1
", then",9,CMR10,,6,6
α,9,CMMI10,,1,1
deﬁnes an arrow in the hom-category,9,CMR10,,35,35
A,9,CMSY10,,1,1
(,9,CMR10,,1,1
"Ix, a",9,CMMI10,,5,5
") that does
not lift to",9,CMR10,,23,11
A,9,CMSY10,,1,1
0,6,CMR7,,1,1
",",6,CMMI7,,1,1
1,6,CMR7,,1,1
(,9,CMR10,,1,1
"x, a",9,CMMI10,,4,4
). Thus this absolute right lifting diagram in 2-,9,CMR10,,49,49
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
"is not an
enriched absolute right lifting diagram.",9,CMR10,,50,40
4.3.,9,CMR10,,4,4
Limits.,9,CMBX10,,7,7
Since 2-,9,CMR10,,8,8
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
"is cartesian closed, a 2-functor",9,CMR10,,32,32
D,9,CMMI10,,1,1
:,9,CMR10,,1,1
J → A,9,CMSY10,,5,5
deﬁnes a map,9,CMR10,,12,12
D,9,CMMI10,,1,1
:,9,CMR10,,1,1
1,9,BBOLD10,,1,1
→ A,9,CMSY10,,3,3
J,6,CMSY7,,1,1
". Inspired by the results of the previous sections, our aim in this section
is to compare the universal property expressed by an absolute right lifting diagram",9,CMR10,,159,83
in 2-,9,CMR10,,5,5
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
with the notion of a 2-limit.,9,CMR10,,29,29
Deﬁnition 4.8.,9,CMBX10,,14,14
A pair (,9,CMR10,,8,8
"ℓ, λ",9,CMMI10,,4,4
) deﬁnes a,9,CMR10,,10,10
2-limit,9,CMBX10,,7,7
of the diagram,9,CMR10,,14,14
D,9,CMMI10,,1,1
:,9,CMR10,,1,1
J → A,9,CMSY10,,5,5
"just
when the 2-natural transformation",9,CMR10,,38,33
λ,9,CMMI10,,1,1
·,9,CMSY10,,1,1
∆(,9,CMR10,,2,2
−,9,CMSY10,,1,1
) :,9,CMR10,,3,3
A,9,CMSY10,,1,1
(,9,CMR10,,1,1
"a, ℓ",9,CMMI10,,4,4
),9,CMR10,,1,1
→ A,9,CMSY10,,3,3
J,6,CMSY7,,1,1
(∆,9,CMR10,,2,2
"a, D",9,CMMI10,,4,4
),9,CMR10,,1,1
deﬁnes an isomorphism of hom-categories for every,9,CMR10,,49,49
a,9,CMMI10,,1,1
∈ A,9,CMSY10,,3,3
.,9,CMR10,,1,1
Example 4.9.,9,CMBX10,,12,12
If,9,CMR10,,2,2
A,9,CMSY10,,1,1
admits all,9,CMR10,,10,10
J,9,CMSY10,,1,1
"-shaped limits, in the sense of the 2-adjunction
∆",9,CMR10,,50,48
⊣,9,CMSY10,,1,1
"lim of (3.8), then for any",9,CMR10,,26,26
D,9,CMMI10,,1,1
∈ A,9,CMSY10,,3,3
J,6,CMSY7,,1,1
the component (lim,9,CMR10,,18,18
"D, ǫ",9,CMMI10,,4,4
D,6,CMMI7,,1,1
") deﬁnes a 2-limit
with the 2-natural isomorphism of Deﬁnition 4.8 given by adjoint transposition.",9,CMR10,,98,79
ON,6,CMR7,,2,2
∞,6,CMSY7,,1,1
-COSMOI OF BICATEGORIES,6,CMR7,,23,23
11,6,CMR7,,2,2
"By Lemma 4.5, if",9,CMR10,,16,16
A,9,CMSY10,,1,1
admits all,9,CMR10,,10,10
J,9,CMSY10,,1,1
"-shaped limits, then as observed in Example
4.9 these are 2-limits. They deﬁne enriched absolute right lifting diagrams and thus
satisfy the",9,CMR10,,140,84
∞,9,CMSY10,,1,1
"-categorical criterion of Deﬁnition 3.9. In fact, the general notion of
2-limit is precisely captured by enriched absolute right lifting diagrams.",9,CMR10,,146,74
Proposition 4.10.,9,CMBX10,,17,17
A 2-natural transformation,9,CMTI10,,26,26
λ,9,CMMI10,,1,1
: ∆,9,CMR10,,3,3
ℓ,9,CMMI10,,1,1
⇒,9,CMSY10,,1,1
D,9,CMMI10,,1,1
"deﬁnes a 2-limit if and
only if",9,CMTI10,,31,23
(,9,CMR10,,1,1
"ℓ, λ",9,CMMI10,,4,4
),9,CMR10,,1,1
deﬁnes an enriched absolute right lifting of,9,CMTI10,,44,44
D,9,CMMI10,,1,1
through,9,CMTI10,,7,7
∆,9,CMR10,,1,1
.,9,CMTI10,,1,1
Proof.,9,CMTI10,,6,6
When,9,CMR10,,4,4
X,9,CMSY10,,1,1
"= 1, the universal property of an enriched absolute right lifting
(",9,CMR10,,67,65
"ℓ, λ",9,CMMI10,,4,4
) specializes to the universal property of a 2-limit,9,CMR10,,52,52
λ,9,CMMI10,,1,1
: ∆,9,CMR10,,3,3
ℓ,9,CMMI10,,1,1
⇒,9,CMSY10,,1,1
D,9,CMMI10,,1,1
".
It remains
to show that the universal property of a 2-limit deﬁnes an enriched absolute right
lifting. To that end, we ﬁrst establish a bijection between 2-cells of the form",9,CMR10,,175,82
X,9,CMSY10,,1,1
!,6,CMR7,,1,1
1,9,CMR10,,1,1
A,6,CMMI7,,1,1
⇓,6,CMSY7,,1,1
χ,6,CMMI7,,1,1
D,6,CMMI7,,1,1
A,9,CMSY10,,1,1
∆,6,CMR7,,1,1
A,9,CMSY10,,1,1
J,6,CMSY7,,1,1
=,9,CMR10,,1,1
X,9,CMSY10,,1,1
!,6,CMR7,,1,1
1,9,CMR10,,1,1
A,6,CMMI7,,1,1
∃,6,CMSY7,,1,1
!,6,CMR7,,1,1
⇓,6,CMSY7,,1,1
ζ,6,CMMI7,,1,1
A,9,CMSY10,,1,1
∆,6,CMR7,,1,1
A,9,CMSY10,,1,1
J,6,CMSY7,,1,1
.,9,CMMI10,,1,1
ℓ,6,CMMI7,,1,1
⇓,6,CMSY7,,1,1
λ,6,CMMI7,,1,1
D,6,CMMI7,,1,1
Given a 2-natural transformation,9,CMR10,,32,32
χ,9,CMMI10,,1,1
: ∆,9,CMR10,,3,3
A,9,CMMI10,,1,1
⇒,9,CMSY10,,1,1
D,9,CMMI10,,1,1
! and,9,CMR10,,5,5
x,9,CMMI10,,1,1
∈ X,9,CMSY10,,3,3
we deﬁne a 1-cell,9,CMR10,,17,17
ζ,9,CMMI10,,1,1
x,6,CMMI7,,1,1
:,9,CMR10,,1,1
Ax,9,CMMI10,,2,2
→,9,CMSY10,,1,1
ℓ,9,CMMI10,,1,1
in,9,CMR10,,2,2
A,9,CMSY10,,1,1
to be the unique 1-cell corresponding to,9,CMR10,,40,40
χ,9,CMMI10,,1,1
x,6,CMMI7,,1,1
: ∆,9,CMR10,,3,3
Ax,9,CMMI10,,2,2
→,9,CMSY10,,1,1
D,9,CMMI10,,1,1
"under the
isomorphism",9,CMR10,,21,11
(4.11),9,CMR10,,6,6
A,9,CMSY10,,1,1
(,9,CMR10,,1,1
"Ax, ℓ",9,CMMI10,,5,5
),9,CMR10,,1,1
λ,6,CMMI7,,1,1
·,6,CMSY7,,1,1
∆(,6,CMR7,,2,2
−,6,CMSY7,,1,1
),6,CMR7,,1,1
∼,6,CMSY7,,1,1
=,6,CMR7,,1,1
A,9,CMSY10,,1,1
J,6,CMSY7,,1,1
(∆,9,CMR10,,2,2
"Ax, D",9,CMMI10,,5,5
),9,CMR10,,1,1
.,9,CMMI10,,1,1
Since,9,CMR10,,5,5
χ,9,CMMI10,,1,1
"and the isomorphism (4.11) are 2-natural, these components",9,CMR10,,58,58
ζ,9,CMMI10,,1,1
x,6,CMMI7,,1,1
"assemble
into a 2-natural transformation",9,CMR10,,40,31
ζ,9,CMMI10,,1,1
:,9,CMR10,,1,1
A,9,CMMI10,,1,1
⇒,9,CMSY10,,1,1
ℓ,9,CMMI10,,1,1
"!. Since a 2-natural transformation is
determined by its components,",9,CMR10,,68,38
ζ,9,CMMI10,,1,1
is clearly the unique factorization of,9,CMR10,,38,38
χ,9,CMMI10,,1,1
through,9,CMR10,,7,7
λ,9,CMMI10,,1,1
".
We now use the fact that (4.11) is a 2-natural isomorphism of categories, rather
than a natural isomorphism of sets, to extend this bijective correspondence to
modiﬁcations Φ :",9,CMR10,,178,80
ζ,9,CMMI10,,1,1
⇛,9,MSAM10,,1,1
ζ,9,CMMI10,,1,1
′,6,CMSY7,,1,1
and Ψ :,9,CMR10,,7,7
χ,9,CMMI10,,1,1
⇛,9,MSAM10,,1,1
χ,9,CMMI10,,1,1
′,6,CMSY7,,1,1
where,9,CMR10,,5,5
χ,9,CMMI10,,1,1
=,9,CMR10,,1,1
λ,9,CMMI10,,1,1
!,9,CMR10,,1,1
·,9,CMSY10,,1,1
∆,9,CMR10,,1,1
ζ,9,CMMI10,,1,1
and,9,CMR10,,3,3
χ,9,CMMI10,,1,1
′,6,CMSY7,,1,1
=,9,CMR10,,1,1
λ,9,CMMI10,,1,1
!,9,CMR10,,1,1
·,9,CMSY10,,1,1
∆,9,CMR10,,1,1
ζ,9,CMMI10,,1,1
′,6,CMSY7,,1,1
". The
component of a modiﬁcation Ψ :",9,CMR10,,36,30
χ,9,CMMI10,,1,1
⇛,9,MSAM10,,1,1
χ,9,CMMI10,,1,1
′,6,CMSY7,,1,1
at,9,CMR10,,2,2
x,9,CMMI10,,1,1
∈ X,9,CMSY10,,3,3
is given by a 2-cell Ψ,9,CMR10,,22,22
x,6,CMMI7,,1,1
:,9,CMR10,,1,1
χ,9,CMMI10,,1,1
x,6,CMMI7,,1,1
⇒,9,CMSY10,,1,1
χ,9,CMMI10,,1,1
′,6,CMSY7,,1,1
x,6,CMMI7,,1,1
in,9,CMR10,,2,2
A,9,CMSY10,,1,1
J,6,CMSY7,,1,1
", deﬁning an arrow in the right-hand hom-category of (4.11). Thus we deﬁne
Φ",9,CMR10,,76,74
x,6,CMMI7,,1,1
:,9,CMR10,,1,1
ζ,9,CMMI10,,1,1
x,6,CMMI7,,1,1
⇒,9,CMSY10,,1,1
ζ,9,CMMI10,,1,1
′,6,CMSY7,,1,1
x,6,CMMI7,,1,1
"to be the corresponding arrow in the left-hand hom-category. The
ﬁnal task is to show that these 2-cells assemble into a modiﬁcation Φ :",9,CMR10,,136,71
ζ,9,CMMI10,,1,1
⇛,9,MSAM10,,1,1
ζ,9,CMMI10,,1,1
′,6,CMSY7,,1,1
",
which is again a consequence of the 2-naturality of (4.11) in",9,CMR10,,63,61
x,9,CMMI10,,1,1
∈ X,9,CMSY10,,3,3
and the fact,9,CMR10,,12,12
,9,MSAM10,,0,0
that Ψ deﬁnes a modiﬁcation.,9,CMR10,,28,28
"However, if (",9,CMR10,,13,13
"ℓ, λ",9,CMMI10,,4,4
) deﬁnes a mere absolute right lifting diagram in 2-,9,CMR10,,52,52
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
"rather
than an",9,CMR10,,14,7
enriched,9,CMTI10,,8,8
"absolute right lifting diagram, this data deﬁnes an unenriched
limit but not necessarily an enriched limit, as we now illustrate.",9,CMR10,,129,66
Example 4.12.,9,CMBX10,,13,13
Consider the 2-category,9,CMR10,,23,23
A,9,CMSY10,,1,1
depicted below:,9,CMR10,,15,15
a,9,CMMI10,,1,1
⇓,6,CMSY7,,1,1
α,6,CMMI7,,1,1
p,9,CMMI10,,1,1
b,9,CMMI10,,1,1
ℓ,6,CMMI7,,1,1
ℓ,6,CMMI7,,1,1
⇓,6,CMSY7,,1,1
β,6,CMMI7,,1,1
r,6,CMMI7,,1,1
r,6,CMMI7,,1,1
"with three objects and two non-identity arrows, each of which admits a non-identity
endomorphism. The object",9,CMR10,,108,83
p,9,CMMI10,,1,1
deﬁnes the product of,9,CMR10,,21,21
a,9,CMMI10,,1,1
and,9,CMR10,,3,3
b,9,CMMI10,,1,1
"but this product is not
a 2-product, since the 1-cell id",9,CMR10,,56,32
p,6,CMMI7,,1,1
does not admit any endomorphisms.,9,CMR10,,33,33
12,6,CMR7,,2,2
EMILY RIEHL AND MIRA WATTAL,6,CMR7,,27,27
"We claim, however, that",9,CMR10,,23,23
A,9,CMSY10,,1,1
∆,6,CMR7,,1,1
p,6,CMMI7,,1,1
⇓,6,CMSY7,,1,1
(,6,CMR7,,1,1
"ℓ,r",6,CMMI7,,3,3
),6,CMR7,,1,1
1,9,CMR10,,1,1
(,6,CMR7,,1,1
"a,b",6,CMMI7,,3,3
),6,CMR7,,1,1
A × A,9,CMSY10,,5,5
X,9,CMSY10,,1,1
!,6,CMR7,,1,1
1,9,CMR10,,1,1
A,6,CMMI7,,1,1
⇓,6,CMSY7,,1,1
χ,6,CMMI7,,1,1
A,9,CMSY10,,1,1
∆,6,CMR7,,1,1
A × A,9,CMSY10,,5,5
.,9,CMMI10,,1,1
(,6,CMR7,,1,1
"a,b",6,CMMI7,,3,3
),6,CMR7,,1,1
is an absolute right lifting diagram in 2-,9,CMR10,,42,42
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
". To see this, ﬁrst observe that there is
a unique functor",9,CMR10,,58,41
A,9,CMMI10,,1,1
:,9,CMR10,,1,1
X → A,9,CMSY10,,5,5
admitting a 2-natural transformation,9,CMR10,,36,36
The component of,9,CMR10,,16,16
χ,9,CMMI10,,1,1
at,9,CMR10,,2,2
x,9,CMMI10,,1,1
∈ X,9,CMSY10,,3,3
is given by a pair of 1-cells in,9,CMR10,,32,32
A,9,CMSY10,,1,1
from,9,CMR10,,4,4
Ax,9,CMMI10,,2,2
to,9,CMR10,,2,2
a,9,CMMI10,,1,1
and to,9,CMR10,,6,6
b,9,CMMI10,,1,1
", and such 1-cells only exist if",9,CMR10,,32,32
Ax,9,CMMI10,,2,2
=,9,CMR10,,1,1
p,9,CMMI10,,1,1
. Since,9,CMR10,,7,7
p,9,CMMI10,,1,1
"admits no endomorphic 1-cells or
2-cells, this tells us that the 2-functor",9,CMR10,,74,41
A,9,CMMI10,,1,1
is necessarily constant at,9,CMR10,,26,26
p,9,CMMI10,,1,1
", in which case
the only 2-natural transformation",9,CMR10,,49,33
χ,9,CMMI10,,1,1
is constant at the pair of 1-cells (,9,CMR10,,36,36
"ℓ, r",9,CMMI10,,4,4
"). So the
universal property of the absolute right lifting diagram need only be checked in a
single case, for which we have the unique factorization:",9,CMR10,,149,82
X,9,CMSY10,,1,1
!,6,CMR7,,1,1
1,9,CMR10,,1,1
x,6,CMMI7,,1,1
!,6,CMR7,,1,1
A,9,CMSY10,,1,1
⇓,6,CMSY7,,1,1
(,6,CMR7,,1,1
"ℓ,r",6,CMMI7,,3,3
),6,CMR7,,1,1
∆,6,CMR7,,1,1
A × A,9,CMSY10,,5,5
(,6,CMR7,,1,1
"a,b",6,CMMI7,,3,3
),6,CMR7,,1,1
=,9,CMR10,,1,1
A,9,CMSY10,,1,1
∆,6,CMR7,,1,1
x,6,CMMI7,,1,1
!,6,CMR7,,1,1
∃,6,CMSY7,,1,1
!,6,CMR7,,1,1
⇓,6,CMSY7,,1,1
id,6,CMR7,,2,2
p,6,CMMI7,,1,1
X,9,CMSY10,,1,1
!,6,CMR7,,1,1
1,9,CMR10,,1,1
⇓,6,CMSY7,,1,1
(,6,CMR7,,1,1
"ℓ,r",6,CMMI7,,3,3
),6,CMR7,,1,1
A × A,9,CMSY10,,5,5
.,9,CMMI10,,1,1
(,6,CMR7,,1,1
"a,b",6,CMMI7,,3,3
),6,CMR7,,1,1
"There is another hint that Deﬁnition 3.9 does not specialize to the notion of
2-limit in 2-",9,CMR10,,91,77
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
. In any,9,CMR10,,8,8
∞,9,CMSY10,,1,1
"-cosmos, a limit (",9,CMR10,,18,18
"ℓ, λ",9,CMMI10,,4,4
) of a diagram,9,CMR10,,14,14
D,9,CMMI10,,1,1
: 1,9,CMR10,,3,3
→ A,9,CMSY10,,3,3
J,6,CMSY7,,1,1
"may be
characterized as a terminal object in the",9,CMR10,,48,41
∞,9,CMSY10,,1,1
-category Hom,9,CMR10,,13,13
A,6,CMSY7,,1,1
J,4,CMSY5,,1,1
(∆,9,CMR10,,2,2
", D",9,CMMI10,,3,3
") deﬁned by the
pullback",9,CMR10,,24,15
Hom,9,CMR10,,3,3
A,6,CMSY7,,1,1
J,4,CMSY5,,1,1
(∆,9,CMR10,,2,2
", D",9,CMMI10,,3,3
),9,CMR10,,1,1
y,9,MSAM10,,1,1
(,9,CMR10,,1,1
A,9,CMSY10,,1,1
J,6,CMSY7,,1,1
),9,CMR10,,1,1
2,6,BBOLD7,,1,1
(cod,6,CMR7,,4,4
",",6,CMMI7,,1,1
dom),6,CMR7,,4,4
1,9,CMR10,,1,1
× A,9,CMSY10,,3,3
D,6,CMMI7,,1,1
×,6,CMSY7,,1,1
∆,6,CMR7,,1,1
A,9,CMSY10,,1,1
J,6,CMSY7,,1,1
× A,9,CMSY10,,3,3
J,6,CMSY7,,1,1
.,9,CMMI10,,1,1
In the,9,CMR10,,6,6
∞,9,CMSY10,,1,1
-cosmos 2-,9,CMR10,,10,10
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
", this is the “strict slice 2-category” considered by clingman
and Moser [cM20, 2.7]. While they show that any 2-limit deﬁnes a 2-terminal",9,CMR10,,138,75
object in the 2-category Hom,9,CMR10,,28,28
A,6,CMSY7,,1,1
J,4,CMSY5,,1,1
(∆,9,CMR10,,2,2
", D",9,CMMI10,,3,3
"), they prove that 2-terminal objects need
not necessarily deﬁne 2-limits [cM20, 2.11-12].",9,CMR10,,90,47
5.,9,CMR10,,2,2
"The formal theory of bicategories, normal pseudofunctors, and",9,CMCSC10,,61,61
icons,9,CMCSC10,,5,5
We now turn our attention to the,9,CMR10,,32,32
∞,9,CMSY10,,1,1
-cosmos,9,CMR10,,7,7
I,9,MSBM10,,1,1
con,9,CMSS10,,3,3
"of bicategories, normal pseudo-
functors, and icons. The equivalences in the sense of Deﬁnition 3.1 are characterized
by an observation of Lack in [La10].",9,CMR10,,154,85
Proposition 5.1.,9,CMBX10,,16,16
For a normal pseudofunctor,9,CMTI10,,26,26
F,9,CMMI10,,1,1
:,9,CMR10,,1,1
B → A,9,CMSY10,,5,5
"between bicategories,
the following are equivalent:",9,CMTI10,,51,29
(i),9,CMTI10,,3,3
F,9,CMMI10,,1,1
:,9,CMR10,,1,1
B → A,9,CMSY10,,5,5
is an equivalence in,9,CMTI10,,20,20
I,9,MSBM10,,1,1
con,9,CMSS10,,3,3
".
(ii)",9,CMTI10,,6,4
F,9,CMMI10,,1,1
:,9,CMR10,,1,1
B → A,9,CMSY10,,5,5
satisﬁes the following pair of properties:,9,CMTI10,,42,42
(a),9,CMTI10,,3,3
F,9,CMMI10,,1,1
"is bijective on objects, and",9,CMTI10,,28,28
F,6,CMMI7,,1,1
F,6,CMMI7,,1,1
⊥,9,CMSY10,,1,1
U,6,CMMI7,,1,1
ON,6,CMR7,,2,2
∞,6,CMSY7,,1,1
-COSMOI OF BICATEGORIES,6,CMR7,,23,23
13,6,CMR7,,2,2
(b) the induced functor,9,CMTI10,,23,23
F,9,CMMI10,,1,1
:,9,CMR10,,1,1
B,9,CMSY10,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
),9,CMR10,,1,1
→ A,9,CMSY10,,3,3
(,9,CMR10,,1,1
"F x, F y",9,CMMI10,,8,8
),9,CMR10,,1,1
is an equivalence of,9,CMTI10,,20,20
,9,MSAM10,,0,0
categories for all,9,CMTI10,,18,18
"x, y",9,CMMI10,,4,4
∈ B,9,CMSY10,,3,3
.,9,CMTI10,,1,1
"In this section, we seek analogous characterizations of the adjunctions, terminal",9,CMR10,,81,81
"objects, and limits in this 2-category.",9,CMR10,,39,39
5.1.,9,CMR10,,4,4
Adjunctions.,9,CMBX10,,12,12
Suppose,9,CMR10,,7,7
F,9,CMMI10,,1,1
:,9,CMR10,,1,1
B → A,9,CMSY10,,5,5
is left adjoint to,9,CMR10,,18,18
U,9,CMMI10,,1,1
:,9,CMR10,,1,1
A → B,9,CMSY10,,5,5
in,9,CMR10,,2,2
I,9,MSBM10,,1,1
con,9,CMSS10,,3,3
". Then
by the presence of the unit and counit icons",9,CMR10,,51,44
η,9,CMMI10,,1,1
: id,9,CMR10,,4,4
B,6,CMSY7,,1,1
⇒,9,CMSY10,,1,1
U F,9,CMMI10,,3,3
and,9,CMR10,,3,3
ǫ,9,CMMI10,,1,1
:,9,CMR10,,1,1
F U,9,CMMI10,,3,3
⇒,9,CMSY10,,1,1
id,9,CMR10,,2,2
A,6,CMSY7,,1,1
", the
maps",9,CMR10,,10,5
F,9,CMMI10,,1,1
and,9,CMR10,,3,3
U,9,CMMI10,,1,1
must necessarily deﬁne an inverse isomorphism between ob,9,CMR10,,56,56
A,9,CMSY10,,1,1
"and
ob",9,CMR10,,6,3
B,9,CMSY10,,1,1
. Now the hom-category actions of,9,CMR10,,33,33
F,9,CMMI10,,1,1
and,9,CMR10,,3,3
U,9,CMMI10,,1,1
deﬁne functors,9,CMR10,,14,14
B,9,CMSY10,,1,1
(,9,CMR10,,1,1
"b, U a",9,CMMI10,,6,6
),9,CMR10,,1,1
A,9,CMSY10,,1,1
(,9,CMR10,,1,1
"F b, a",9,CMMI10,,6,6
),9,CMR10,,1,1
U,6,CMMI7,,1,1
for each,9,CMR10,,8,8
b,9,CMMI10,,1,1
∈ B,9,CMSY10,,3,3
and,9,CMR10,,3,3
a,9,CMMI10,,1,1
∈ A,9,CMSY10,,3,3
", giving rise to the following characterization of adjunctions
in",9,CMR10,,65,62
I,9,MSBM10,,1,1
con,9,CMSS10,,3,3
.,9,CMR10,,1,1
Proposition 5.2.,9,CMBX10,,16,16
