text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
1.01,5,TeXGyreTermesX-Regular,,4,4
0.96,5,TeXGyreTermesX-Regular,,4,4
1.01,5,TeXGyreTermesX-Regular,,4,4
0.96,5,TeXGyreTermesX-Regular,,4,4
1.09,5,TeXGyreTermesX-Regular,,4,4
0.93,5,TeXGyreTermesX-Regular,,4,4
0.95,5,TeXGyreTermesX-Regular,,4,4
1.03,5,TeXGyreTermesX-Regular,,4,4
128,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
43,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
27,5,TeXGyreTermesX-Regular,,2,2
96,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
35,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
17,5,TeXGyreTermesX-Regular,,2,2
236,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
300,5,TeXGyreTermesX-Regular,,3,3
−,5,txsys,,1,1
86,5,TeXGyreTermesX-Regular,,2,2
>,6,NewTXMI7,,1,1
350,6,TeXGyreTermesX-Regular,,3,3
>,6,NewTXMI7,,1,1
233,6,TeXGyreTermesX-Regular,,3,3
>,6,NewTXMI7,,1,1
"210
172",6,TeXGyreTermesX-Regular,,7,3
+,5,txsys,,1,1
74,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
39,5,TeXGyreTermesX-Regular,,2,2
110,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
41,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
26,5,TeXGyreTermesX-Regular,,2,2
181,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
115,5,TeXGyreTermesX-Regular,,3,3
−,5,txsys,,1,1
55,5,TeXGyreTermesX-Regular,,2,2
121,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
24,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
23,5,TeXGyreTermesX-Regular,,2,2
108,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
32,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
18,5,TeXGyreTermesX-Regular,,2,2
93,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
16,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
15,5,TeXGyreTermesX-Regular,,2,2
100,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
23,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
12,5,TeXGyreTermesX-Regular,,2,2
143,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
36,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
26,5,TeXGyreTermesX-Regular,,2,2
123,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
26,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
22,5,TeXGyreTermesX-Regular,,2,2
1.09,5,TeXGyreTermesX-Regular,,4,4
1.00,5,TeXGyreTermesX-Regular,,4,4
1.15,5,TeXGyreTermesX-Regular,,4,4
1.04,5,TeXGyreTermesX-Regular,,4,4
0.98,5,TeXGyreTermesX-Regular,,4,4
0.94,5,TeXGyreTermesX-Regular,,4,4
1.01,5,TeXGyreTermesX-Regular,,4,4
1.06,5,TeXGyreTermesX-Regular,,4,4
0.98,5,TeXGyreTermesX-Regular,,4,4
1.04,5,TeXGyreTermesX-Regular,,4,4
1.02,5,TeXGyreTermesX-Regular,,4,4
1.12,5,TeXGyreTermesX-Regular,,4,4
0.96,5,TeXGyreTermesX-Regular,,4,4
0.98,5,TeXGyreTermesX-Regular,,4,4
1.09,5,TeXGyreTermesX-Regular,,4,4
(keV),5,TeXGyreTermesX-Regular,,5,5
24,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
5,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
3,5,TeXGyreTermesX-Regular,,1,1
22,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
4,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
4,5,TeXGyreTermesX-Regular,,1,1
>,6,NewTXMI7,,1,1
35,6,TeXGyreTermesX-Regular,,2,2
>,6,NewTXMI7,,1,1
43,6,TeXGyreTermesX-Regular,,2,2
>,6,NewTXMI7,,1,1
35,6,TeXGyreTermesX-Regular,,2,2
>,6,NewTXMI7,,1,1
31,6,TeXGyreTermesX-Regular,,2,2
>,6,NewTXMI7,,1,1
36,6,TeXGyreTermesX-Regular,,2,2
19,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
2,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
2,5,TeXGyreTermesX-Regular,,1,1
35,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
26,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
13,5,TeXGyreTermesX-Regular,,2,2
21,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
2,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
2,5,TeXGyreTermesX-Regular,,1,1
18,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
1,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
2,5,TeXGyreTermesX-Regular,,1,1
16,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
1,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
1,5,TeXGyreTermesX-Regular,,1,1
18,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
1,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
1,5,TeXGyreTermesX-Regular,,1,1
23,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
4,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
3,5,TeXGyreTermesX-Regular,,1,1
18,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
1,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
1,5,TeXGyreTermesX-Regular,,1,1
(keV),5,TeXGyreTermesX-Regular,,5,5
24,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
5,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
3,5,TeXGyreTermesX-Regular,,1,1
18,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
6,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
1,5,TeXGyreTermesX-Regular,,1,1
>,6,NewTXMI7,,1,1
74,6,TeXGyreTermesX-Regular,,2,2
>,6,NewTXMI7,,1,1
65,6,TeXGyreTermesX-Regular,,2,2
>,6,NewTXMI7,,1,1
42,6,TeXGyreTermesX-Regular,,2,2
>,6,NewTXMI7,,1,1
33,6,TeXGyreTermesX-Regular,,2,2
>,6,NewTXMI7,,1,1
49,6,TeXGyreTermesX-Regular,,2,2
21,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
9,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
2,5,TeXGyreTermesX-Regular,,1,1
38,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
33,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
14,5,TeXGyreTermesX-Regular,,2,2
26,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
7,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
5,5,TeXGyreTermesX-Regular,,1,1
21,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
7,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
2,5,TeXGyreTermesX-Regular,,1,1
24,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
6,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
4,5,TeXGyreTermesX-Regular,,1,1
28,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
9,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
6,5,TeXGyreTermesX-Regular,,1,1
33,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
8,5,TeXGyreTermesX-Regular,,1,1
28,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
8,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
5,5,TeXGyreTermesX-Regular,,1,1
1.1,5,TeXGyreTermesX-Regular,,3,3
1.02,5,TeXGyreTermesX-Regular,,4,4
1.17,5,TeXGyreTermesX-Regular,,4,4
1.03,5,TeXGyreTermesX-Regular,,4,4
1.02,5,TeXGyreTermesX-Regular,,4,4
1.00,5,TeXGyreTermesX-Regular,,4,4
1.04,5,TeXGyreTermesX-Regular,,4,4
1.07,5,TeXGyreTermesX-Regular,,4,4
1.03,5,TeXGyreTermesX-Regular,,4,4
1.13,5,TeXGyreTermesX-Regular,,4,4
1.03,5,TeXGyreTermesX-Regular,,4,4
1.18,5,TeXGyreTermesX-Regular,,4,4
1.03,5,TeXGyreTermesX-Regular,,4,4
1.07,5,TeXGyreTermesX-Regular,,4,4
1.19,5,TeXGyreTermesX-Regular,,4,4
1.11,5,TeXGyreTermesX-Regular,,4,4
1.03,5,TeXGyreTermesX-Regular,,4,4
1.19,5,TeXGyreTermesX-Regular,,4,4
1.06,5,TeXGyreTermesX-Regular,,4,4
0.99,5,TeXGyreTermesX-Regular,,4,4
0.95,5,TeXGyreTermesX-Regular,,4,4
1.04,5,TeXGyreTermesX-Regular,,4,4
1.04,5,TeXGyreTermesX-Regular,,4,4
0.98,5,TeXGyreTermesX-Regular,,4,4
1.03,5,TeXGyreTermesX-Regular,,4,4
1.00,5,TeXGyreTermesX-Regular,,4,4
1.10,5,TeXGyreTermesX-Regular,,4,4
0.95,5,TeXGyreTermesX-Regular,,4,4
0.97,5,TeXGyreTermesX-Regular,,4,4
1.07,5,TeXGyreTermesX-Regular,,4,4
★,6,NewTXMI7,,1,1
: In some observations a broad Fe K,5,TeXGyreTermesX-Regular,,35,35
𝛼,6,NewTXMI7,,1,1
"line is statistically needed, with the corresponding EW marked with",5,TeXGyreTermesX-Regular,,67,67
★,6,NewTXMI7,,1,1
". NGC 3227: 60202002004,",5,TeXGyreTermesX-Regular,,24,24
𝜎,6,NewTXMI7,,1,1
=,5,TeXGyreTermesX-Regular,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
24,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
11,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
"keV; 60402008006,",5,TeXGyreTermesX-Regular,,17,17
𝜎,6,NewTXMI7,,1,1
=,5,TeXGyreTermesX-Regular,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
29,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
20,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
15,5,TeXGyreTermesX-Regular,,2,2
"keV; 60402008008,",5,TeXGyreTermesX-Regular,,17,17
𝜎,6,NewTXMI7,,1,1
=,5,TeXGyreTermesX-Regular,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
28,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
16,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
13,5,TeXGyreTermesX-Regular,,2,2
keV.,5,TeXGyreTermesX-Regular,,4,4
"keV. SWIFT J2127.4+5654: 60001110002,",5,TeXGyreTermesX-Regular,,37,37
𝜎,6,NewTXMI7,,1,1
=,5,TeXGyreTermesX-Regular,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
28,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
14,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
12,5,TeXGyreTermesX-Regular,,2,2
Figure 3.,7,TeXGyreTermesX-Bold,,9,9
"The rebinned FPMA spectra and spectral ratio (always the ratio of a brighter spectrum to a fainter one) of NGC 3227 (the left panel) and SWIFT
J2127.4+5654 (the middle and right panels). Following Zhang et al. (2018), we adopt a single power law to ﬁt each spectrum and derive the corresponding
unfolded spectra for the calculation of spectra ratio. As approved in Zhang et al. (2018), the spectra ratio plot is insensitive to the adopted spectral model, except
for in the spectral range of Fe K",7,TeXGyreTermesX-Regular,,495,166
𝛼,7,NewTXMI7,,1,1
line (which is dropped from the plot). For NGC 3227 we plot the ratio of the two observations showing the most prominent,7,TeXGyreTermesX-Regular,,120,120
𝐸,7,NewTXMI7,,1,1
cut,6,TeXGyreTermesX-Regular,,3,3
"variation. The upward curvature in the lower left panel (deviation from a straight line at high energies) demonstrates clear “hotter-when-brighter” pattern in
NGC 3227. For SWIFT J2127.4+5654 we plot the ratios of two observation pairs, showing both “cooler-when-brighter” (the downward high energy curvature
in the lower middle panel) and “hotter-when-brighter” (the lower right panel) patterns. In the lower panels , the ratios of best-ﬁt models presented in this work
are over-plotted, illustrating the",7,TeXGyreTermesX-Regular,,505,161
𝐸,7,NewTXMI7,,1,1
cut,6,TeXGyreTermesX-Regular,,3,3
variations have been properly accounted in the spectral models.,7,TeXGyreTermesX-Regular,,63,63
We let the photon index,8,TeXGyreTermesX-Regular,,23,23
Γ,8,txmiaX,,1,1
",",8,TeXGyreTermesX-Regular,,1,1
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
and the reﬂection fraction,8,TeXGyreTermesX-Regular,,26,26
𝑅,8,NewTXMI,,1,1
"free to
vary. In addition,",8,TeXGyreTermesX-Regular,,26,18
zphabs,8,TeXGyreTermesX-Italic,,6,6
"is used to model the intrinsic absorption,",8,TeXGyreTermesX-Regular,,42,42
abundance A,7,TeXGyreTermesX-Regular,,11,11
Fe,6,TeXGyreTermesX-Regular,,2,2
of 0.71 and an inclination angle of 49,7,TeXGyreTermesX-Regular,,38,38
◦,6,txsys,,1,1
", slightly diﬀerent
from the default values we adopted. Generally, larger A",7,TeXGyreTermesX-Regular,,75,55
Fe,6,TeXGyreTermesX-Regular,,2,2
"(inclination angle)
would yield slightly higher (higher) reﬂection fraction R, smaller (larger)
photon index",7,TeXGyreTermesX-Regular,,108,75
Γ,7,txmiaX,,1,1
and lower (higher) cutoﬀ energy,7,TeXGyreTermesX-Regular,,31,31
𝐸,7,NewTXMI7,,1,1
cut,6,TeXGyreTermesX-Regular,,3,3
". However adopting
diﬀerent values of A",7,TeXGyreTermesX-Regular,,39,20
Fe,6,TeXGyreTermesX-Regular,,2,2
or inclination angle would not alter the main results,7,TeXGyreTermesX-Regular,,53,53
of this work.,7,TeXGyreTermesX-Regular,,13,13
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–8 (2020)",7,TeXGyreTermesX-Regular,,12,12
"with the Galactic absorption ignored due to its negligible impact on
NuSTAR spectra. Replacing the",8,TeXGyreTermesX-Regular,,98,68
𝑧 𝑝ℎ𝑎𝑏𝑠,8,NewTXMI,,7,7
component with,8,TeXGyreTermesX-Regular,,14,14
𝑧𝑥𝑖 𝑝𝑐 𝑓,8,NewTXMI,,8,8
"to
account for the partial covering reported in both sources (Turner et al.
2018; Sanfrutos et al. 2013) does not aﬀect our",8,TeXGyreTermesX-Regular,,123,72
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
"measurements,
as such absorbers have negligible inﬂuence on NuSTAR spectra.",8,TeXGyreTermesX-Regular,,75,61
"As for the Fe K emission lines, several lines have been previously
found in both sources with XMM-Newton spectra (e.g. Markowitz
et al. 2009; Marinucci et al. 2014), whereas some of them are insignif-
icant in NuSTAR spectra, likely due to the limited spectral resolution",8,TeXGyreTermesX-Regular,,271,71
10,5,DejaVuSans,,2,2
1,3,DejaVuSans,,1,1
10,5,DejaVuSans,,2,2
4,3,DejaVuSans,,1,1
10,5,DejaVuSans,,2,2
3,3,DejaVuSans,,1,1
10,5,DejaVuSans,,2,2
2,3,DejaVuSans,,1,1
10,5,DejaVuSans,,2,2
1,3,DejaVuSans,,1,1
no,2,TimesNewRomanPSMT,,2,2
r,1,TimesNewRomanPSMT,,1,1
m,4,TimesNewRomanPSMT,,1,1
li,1,TimesNewRomanPSMT,,2,2
s,2,TimesNewRomanPSMT,,1,1
e,2,TimesNewRomanPSMT,,1,1
d,2,TimesNewRomanPSMT,,1,1
,1,TimesNewRomanPSMT,,0,0
c,2,TimesNewRomanPSMT,,1,1
oun,2,TimesNewRomanPSMT,,3,3
t,1,TimesNewRomanPSMT,,1,1
s,2,TimesNewRomanPSMT,,1,1
,1,TimesNewRomanPSMT,,0,0
s,2,TimesNewRomanPSMT,,1,1
1,2,DejaVuSans,,1,1
,1,TimesNewRomanPSMT,,0,0
k,2,TimesNewRomanPSMT,,1,1
e,2,TimesNewRomanPSMT,,1,1
V,4,TimesNewRomanPSMT,,1,1
1,2,DejaVuSans,,1,1
"60202002008/60202002004 (No.4/No.2)


60202002008 (No.4)

60202002004 (No.2)",5,TimesNewRomanPSMT,,76,35
"5.0
10.0
30.0
50.0
70.0",5,DejaVuSans,,23,4
Energy ( keV ),5,TimesNewRomanPSMT,,14,14
"1.2
1.5",5,DejaVuSans,,7,3
S,3,TimesNewRomanPSMT,,1,1
p,2,TimesNewRomanPSMT,,1,1
ec,2,TimesNewRomanPSMT,,2,2
t,1,TimesNewRomanPSMT,,1,1
r,1,TimesNewRomanPSMT,,1,1
a,2,TimesNewRomanPSMT,,1,1
l,1,TimesNewRomanPSMT,,1,1
,1,TimesNewRomanPSMT,,0,0
r,1,TimesNewRomanPSMT,,1,1
a,2,TimesNewRomanPSMT,,1,1
ti,1,TimesNewRomanPSMT,,2,2
o,2,TimesNewRomanPSMT,,1,1
"model


data",5,TimesNewRomanPSMT,,12,5
10,5,DejaVuSans,,2,2
1,3,DejaVuSans,,1,1
10,5,DejaVuSans,,2,2
4,3,DejaVuSans,,1,1
10,5,DejaVuSans,,2,2
3,3,DejaVuSans,,1,1
10,5,DejaVuSans,,2,2
2,3,DejaVuSans,,1,1
10,5,DejaVuSans,,2,2
1,3,DejaVuSans,,1,1
no,2,TimesNewRomanPSMT,,2,2
r,1,TimesNewRomanPSMT,,1,1
m,4,TimesNewRomanPSMT,,1,1
li,1,TimesNewRomanPSMT,,2,2
s,2,TimesNewRomanPSMT,,1,1
e,2,TimesNewRomanPSMT,,1,1
d,2,TimesNewRomanPSMT,,1,1
,1,TimesNewRomanPSMT,,0,0
c,2,TimesNewRomanPSMT,,1,1
oun,2,TimesNewRomanPSMT,,3,3
t,1,TimesNewRomanPSMT,,1,1
s,2,TimesNewRomanPSMT,,1,1
,1,TimesNewRomanPSMT,,0,0
s,2,TimesNewRomanPSMT,,1,1
1,2,DejaVuSans,,1,1
,1,TimesNewRomanPSMT,,0,0
k,2,TimesNewRomanPSMT,,1,1
e,2,TimesNewRomanPSMT,,1,1
V,4,TimesNewRomanPSMT,,1,1
1,2,DejaVuSans,,1,1
"60001110003/60001110002 (No.2/No.1)


60001110003 (No.2)

60001110002 (No.1)",5,TimesNewRomanPSMT,,76,35
"5.0
10.0
30.0
50.0
70.0",5,DejaVuSans,,23,4
Energy ( keV ),5,TimesNewRomanPSMT,,14,14
"1.2
1.4",5,DejaVuSans,,7,3
S,3,TimesNewRomanPSMT,,1,1
p,2,TimesNewRomanPSMT,,1,1
ec,2,TimesNewRomanPSMT,,2,2
t,1,TimesNewRomanPSMT,,1,1
r,1,TimesNewRomanPSMT,,1,1
a,2,TimesNewRomanPSMT,,1,1
l,1,TimesNewRomanPSMT,,1,1
,1,TimesNewRomanPSMT,,0,0
r,1,TimesNewRomanPSMT,,1,1
a,2,TimesNewRomanPSMT,,1,1
ti,1,TimesNewRomanPSMT,,2,2
o,2,TimesNewRomanPSMT,,1,1
"model


data",5,TimesNewRomanPSMT,,12,5
(,8,TeXGyreTermesX-Regular,,1,1
∼,8,txsys,,1,1
"0.4 keV at 6 keV). We use a statistical standard to model possible
lines as follows. We add a",8,TeXGyreTermesX-Regular,,93,66
zgauss,8,TeXGyreTermesX-Italic,,6,6
"component at 6.4 keV (rest frame)
with its width ﬁxed at 19 eV (the mean Fe K",8,TeXGyreTermesX-Regular,,77,43
𝛼,8,NewTXMI,,1,1
"line width in AGNs
measured with Chandra HETG, Shu et al. 2010) to describe a neutral
and narrow Fe K",8,TeXGyreTermesX-Regular,,101,66
𝛼,8,NewTXMI,,1,1
line. Since the Fe K,8,TeXGyreTermesX-Regular,,20,20
𝛼,8,NewTXMI,,1,1
"line could be relativistically
broadened, we allow the width to vary freely. If a free width can sig-
niﬁcantly improve the ﬁt (",8,TeXGyreTermesX-Regular,,128,70
Δ,8,txmiaX,,1,1
𝜒,8,NewTXMI,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
>,8,NewTXMI,,1,1
"5), the corresponding ﬁtting results
are adopted (see Tab. 2). Furthermore, we ﬁnd no other potential
lines in all the observations with this criterion. To sum up, our ﬁnal
model in XSPEC form is",8,TeXGyreTermesX-Regular,,195,70
𝑐𝑜𝑛𝑠𝑡𝑎𝑛𝑡,8,NewTXMI,,8,8
×,8,txsys,,1,1
𝑧 𝑝ℎ𝑎𝑏𝑠,8,NewTXMI,,7,7
× (,8,txsys,,3,3
𝑝𝑒𝑥𝑟𝑎𝑣,8,NewTXMI,,6,6
+,8,txsys,,1,1
𝑧𝑔𝑎𝑢𝑠𝑠,8,NewTXMI,,6,6
),8,txsys,,1,1
".
The spectra and the best-ﬁt models are shown in Fig. A1.",8,TeXGyreTermesX-Regular,,58,56
"Besides, we adopt diﬀerent models to check the results. Firstly we
replace the",8,TeXGyreTermesX-Regular,,78,66
𝑝𝑒𝑥𝑟𝑎𝑣,8,NewTXMI,,6,6
component with,8,TeXGyreTermesX-Regular,,14,14
𝑝𝑒𝑥𝑟𝑖𝑣,8,NewTXMI,,6,6
"(Magdziarz & Zdziarski
1995) to take account of potential ionized reﬂection. As shown in
Tab. 2, the results of the two models (",8,TeXGyreTermesX-Regular,,128,65
𝑝𝑒𝑥𝑟𝑎𝑣,8,NewTXMI,,6,6
and,8,TeXGyreTermesX-Regular,,3,3
𝑝𝑒𝑥𝑟𝑖𝑣,8,NewTXMI,,6,6
") are very
close. Furthermore, we employ",8,TeXGyreTermesX-Regular,,40,29
relxill,8,TeXGyreTermesX-Italic,,7,7
"(Dauser et al. 2010; García
et al. 2014) which models the spectra with a cutoﬀ power law and
relativistic ionized reﬂection from the accretion disc. For SWIFT
J2127.4+5654 we ﬁx its spin",8,TeXGyreTermesX-Regular,,186,65
𝑎,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
58 referring to Marinucci et al.,8,TeXGyreTermesX-Regular,,32,32
"(2014), while for NGC 3227",8,TeXGyreTermesX-Regular,,26,26
𝑎,8,NewTXMI,,1,1
is tied among the observations dur-,8,TeXGyreTermesX-Regular,,35,35
"ing ﬁtting, with",8,TeXGyreTermesX-Regular,,16,16
𝑙𝑜𝑔𝜉,8,NewTXMI,,4,4
and,8,TeXGyreTermesX-Regular,,3,3
𝐴,8,NewTXMI,,1,1
Fe,7,TeXGyreTermesX-Regular,,2,2
tied among observations for both,8,TeXGyreTermesX-Regular,,32,32
−,7,txsys,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
22,7,TeXGyreTermesX-Regular,,2,2
",",8,TeXGyreTermesX-Regular,,1,1
𝑙𝑜𝑔𝜉,8,NewTXMI,,4,4
=,8,txmiaX,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
65,8,TeXGyreTermesX-Regular,,2,2
+,7,txsys,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
07,7,TeXGyreTermesX-Regular,,2,2
"sources. In this way, we derive",8,TeXGyreTermesX-Regular,,31,31
𝑎,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
−,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
36,8,TeXGyreTermesX-Regular,,2,2
+,7,txsys,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
31,7,TeXGyreTermesX-Regular,,2,2
−,7,txsys,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
16,7,TeXGyreTermesX-Regular,,2,2
and,8,TeXGyreTermesX-Regular,,3,3
𝐴,8,NewTXMI,,1,1
Fe,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
78,8,TeXGyreTermesX-Regular,,2,2
+,7,txsys,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
61,7,TeXGyreTermesX-Regular,,2,2
−,7,txsys,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
58,7,TeXGyreTermesX-Regular,,2,2
"for NGC 3227, and",8,TeXGyreTermesX-Regular,,17,17
𝑙𝑜𝑔𝜉,8,NewTXMI,,4,4
=,8,txmiaX,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
80,8,TeXGyreTermesX-Regular,,2,2
+,7,txsys,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
05,7,TeXGyreTermesX-Regular,,2,2
−,7,txsys,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
04,7,TeXGyreTermesX-Regular,,2,2
",",8,TeXGyreTermesX-Regular,,1,1
𝐴,8,NewTXMI,,1,1
Fe,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
20,8,TeXGyreTermesX-Regular,,2,2
+,7,txsys,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
42,7,TeXGyreTermesX-Regular,,2,2
−,7,txsys,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
25,7,TeXGyreTermesX-Regular,,2,2
for SWIFT J2127.4+5654. We let photon index,8,TeXGyreTermesX-Regular,,43,43
Γ,8,txmiaX,,1,1
", reﬂection fraction and",8,TeXGyreTermesX-Regular,,24,24
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
"vary freely, and set other parameters
including inclination and disk radii as default. As shown in Tab.
2, while the",8,TeXGyreTermesX-Regular,,116,65
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
