text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
−,7,txsys,,1,1
"DLAs from Quiret et al. (2016) and pLLSs + LLSs from Lehner et al.
(2013, 2016); Wotta et al. (2019), respectively.",7,TeXGyreTermesX-Regular,,115,66
Fig. 9 suggests a strong evolution in metallicity between,8,TeXGyreTermesX-Regular,,57,57
𝑧,8,NewTXMI,,1,1
≃,8,txsys,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
5,8,TeXGyreTermesX-Regular,,1,1
and,8,TeXGyreTermesX-Regular,,3,3
𝑧,8,NewTXMI,,1,1
≃,8,txsys,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
(the age of the universe between,8,TeXGyreTermesX-Regular,,32,32
≃,8,txsys,,1,1
"2.5 to 5.8
Gyr). The evolution becomes relatively slower in later times as seen
from the median [C/H] values in Fig. 9 (thick stars). We ﬁnd a
strong anti-correlation between",8,TeXGyreTermesX-Regular,,174,68
𝑧,8,NewTXMI,,1,1
and,8,TeXGyreTermesX-Regular,,3,3
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
with,8,TeXGyreTermesX-Regular,,4,4
𝜌,8,NewTXMI,,1,1
𝑠,7,NewTXMI7,,1,1
=,8,txmiaX,,1,1
−,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
44,8,TeXGyreTermesX-Regular,,2,2
"at a
signiﬁcance level of 5.40",8,TeXGyreTermesX-Regular,,30,25
𝜎,8,NewTXMI,,1,1
. The LRF to,8,TeXGyreTermesX-Regular,,12,12
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
vs.,8,TeXGyreTermesX-Regular,,3,3
𝑧,8,NewTXMI,,1,1
"gives a slope,",8,TeXGyreTermesX-Regular,,14,14
−,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
41,8,TeXGyreTermesX-Regular,,2,2
±,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
05,8,TeXGyreTermesX-Regular,,2,2
"with intercept,",8,TeXGyreTermesX-Regular,,15,15
−,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
25,8,TeXGyreTermesX-Regular,,2,2
±,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
08,8,TeXGyreTermesX-Regular,,2,2
.,8,TeXGyreTermesX-Regular,,1,1
We compare the redshift evolution of,8,TeXGyreTermesX-Regular,,36,36
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
of the C,8,TeXGyreTermesX-Regular,,8,8
iii,8,TeXGyreTermesX-Regular,,3,3
absorbers with the cosmic metallicity (,8,TeXGyreTermesX-Regular,,39,39
𝑍,8,NewTXMI,,1,1
") evolution of DLAs
(Rafelski et al. 2012; Quiret et al. 2016), sub",8,TeXGyreTermesX-Regular,,67,47
−,8,txsys,,1,1
"DLAs (Quiret et al.
2016) and pLLSs + LLSs (Lehner et al. 2013, 2016; Wotta et al.
2019). The redshift evolution of cosmic metallicity of DLAs
measured by Rafelski et al. (2012) shows a shallower slope [",8,TeXGyreTermesX-Regular,,203,62
< 𝑍 >,8,NewTXMI,,5,5
=,8,txmiaX,,1,1
(−,8,txsys,,2,2
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
22,8,TeXGyreTermesX-Regular,,2,2
±,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
03,8,TeXGyreTermesX-Regular,,2,2
),8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
− (,8,txsys,,3,3
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
65,8,TeXGyreTermesX-Regular,,2,2
±,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
09,8,TeXGyreTermesX-Regular,,2,2
),8,txsys,,1,1
] upto,8,TeXGyreTermesX-Regular,,6,6
𝑧,8,NewTXMI,,1,1
≃,8,txsys,,1,1
"5 (denoted by red line
in Fig. 9). Similarly, a LRF to",8,TeXGyreTermesX-Regular,,54,31
< 𝑍 >,8,NewTXMI,,5,5
vs.,8,TeXGyreTermesX-Regular,,3,3
𝑧,8,NewTXMI,,1,1
"for DLAs measured
by Quiret et al. (2016) in the redshift,",8,TeXGyreTermesX-Regular,,58,40
0,8,TeXGyreTermesX-Regular,,1,1
< 𝑧 <,8,NewTXMI,,5,5
4,8,TeXGyreTermesX-Regular,,1,1
"shows a slope
of",8,TeXGyreTermesX-Regular,,16,13
−,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
15,8,TeXGyreTermesX-Regular,,2,2
±,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
03,8,TeXGyreTermesX-Regular,,2,2
"with a higher intercept,",8,TeXGyreTermesX-Regular,,24,24
−(,8,txsys,,2,2
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
6,8,TeXGyreTermesX-Regular,,1,1
±,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
13,8,TeXGyreTermesX-Regular,,2,2
),8,txsys,,1,1
"(denoted by
cyan line) whereas the LLSs in their data show a more elevated slope
with redshift,",8,TeXGyreTermesX-Regular,,95,68
< 𝑍 >,8,NewTXMI,,5,5
=,8,txmiaX,,1,1
(−,8,txsys,,2,2
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
3,8,TeXGyreTermesX-Regular,,1,1
±,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
07,8,TeXGyreTermesX-Regular,,2,2
),8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
− (,8,txsys,,3,3
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
15,8,TeXGyreTermesX-Regular,,2,2
±,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
31,8,TeXGyreTermesX-Regular,,2,2
),8,txsys,,1,1
"(denoted by
magenta line). The low",8,TeXGyreTermesX-Regular,,34,22
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
(z < 1) and high,8,TeXGyreTermesX-Regular,,16,16
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
(,8,txsys,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
3,8,TeXGyreTermesX-Regular,,1,1
< 𝑧 <,8,NewTXMI,,5,5
3,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
4,8,TeXGyreTermesX-Regular,,1,1
),8,txsys,,1,1
"pLLSs
+ LLSs are selected from Lehner et al. (2013); Wotta et al. (2019)
and Lehner et al. (2016), respectively. The LRF to the combined",8,TeXGyreTermesX-Regular,,136,66
"pLLSs + LLSs sample across redshift range,",8,TeXGyreTermesX-Regular,,42,42
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
< 𝑧 <,8,NewTXMI,,5,5
3,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
4,8,TeXGyreTermesX-Regular,,1,1
"gives
a slope,",8,TeXGyreTermesX-Regular,,14,8
−,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
36,8,TeXGyreTermesX-Regular,,2,2
±,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
"with an intercept,",8,TeXGyreTermesX-Regular,,18,18
−,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
95,8,TeXGyreTermesX-Regular,,2,2
±,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
12,8,TeXGyreTermesX-Regular,,2,2
"(denoted by
orange line in Fig. 9). As seen from Fig. 9, the slope we measure for
the combined low",8,TeXGyreTermesX-Regular,,98,69
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
and high,8,TeXGyreTermesX-Regular,,8,8
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
"samples are higher than that
measured for DLAs but consistent within the error range measured
for sub",8,TeXGyreTermesX-Regular,,101,64
−,8,txsys,,1,1
DLAs for high,8,TeXGyreTermesX-Regular,,13,13
−[,8,txsys,,2,2
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
branch and pLLSs + LLSs for,8,TeXGyreTermesX-Regular,,27,27
low,8,TeXGyreTermesX-Regular,,3,3
−[,8,txsys,,2,2
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
branch of the C,8,TeXGyreTermesX-Regular,,15,15
iii,8,TeXGyreTermesX-Regular,,3,3
absorbers.,8,TeXGyreTermesX-Regular,,10,10
14,11,TeXGyreTermesX-Regular,,2,2
"Mohapatra, A. et al.",11,TeXGyreTermesX-Italic,,20,20
5 SUMMARY,8,TeXGyreTermesX-Bold,,9,9
We have constructed a sample of C,8,TeXGyreTermesX-Regular,,33,33
iii,8,TeXGyreTermesX-Regular,,3,3
"absorption systems in optically
thin H",8,TeXGyreTermesX-Regular,,38,31
i,8,TeXGyreTermesX-Regular,,1,1
"clouds using the COS CGM compendium (CCC) sample
of L18 at low",8,TeXGyreTermesX-Regular,,62,48
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
"i.e., in the range,",8,TeXGyreTermesX-Regular,,19,19
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
6,8,MSAM10,,1,1
𝑧,8,NewTXMI,,1,1
6,8,MSAM10,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
9,8,TeXGyreTermesX-Regular,,1,1
". We ﬁnd a total
of 99 C",8,TeXGyreTermesX-Regular,,24,16
iii,8,TeXGyreTermesX-Regular,,3,3
absorption systems from the CCC sample with,8,TeXGyreTermesX-Regular,,43,43
𝑁,8,NewTXMI,,1,1
(,8,txsys,,1,1
H,8,TeXGyreTermesX-Regular,,1,1
i,8,TeXGyreTermesX-Regular,,1,1
),8,txsys,,1,1
(cm,8,TeXGyreTermesX-Regular,,3,3
−,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
") in the range,",8,TeXGyreTermesX-Regular,,15,15
15,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
6,8,MSAM10,,1,1
log,8,TeXGyreTermesX-Regular,,3,3
N(H,8,TeXGyreTermesX-Regular,,3,3
i,8,TeXGyreTermesX-Regular,,1,1
),8,TeXGyreTermesX-Regular,,1,1
6,8,MSAM10,,1,1
16,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
". The observed
N(H",8,TeXGyreTermesX-Regular,,18,14
i,8,TeXGyreTermesX-Regular,,1,1
"), N(C",8,TeXGyreTermesX-Regular,,6,6
ii,8,TeXGyreTermesX-Regular,,2,2
"), N(C",8,TeXGyreTermesX-Regular,,6,6
iii,8,TeXGyreTermesX-Regular,,3,3
") and column densities of other available
metal ions along with their associated errors in the measured values
have been adapted from the L18 measurements. We performed
photoionization models for each of these individual C",8,TeXGyreTermesX-Regular,,222,68
iii,8,TeXGyreTermesX-Regular,,3,3
"systems
using",8,TeXGyreTermesX-Regular,,13,7
CLOUDY,5,TeXGyreTermesX-Regular,,6,6
with the updated KS19 UVB (,8,TeXGyreTermesX-Regular,,27,27
𝛼,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
−,8,txsys,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
8,8,TeXGyreTermesX-Regular,,1,1
") as the
incident radiation ﬁeld. We have discussed the implications of the
observed and derived properties of the C",8,TeXGyreTermesX-Regular,,116,66
iii,8,TeXGyreTermesX-Regular,,3,3
"absorbers systematically.
We have also combined the low",8,TeXGyreTermesX-Regular,,55,29
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
systems with the high,8,TeXGyreTermesX-Regular,,21,21
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
"absorption systems from M19 to study the various correlation
between the physical and chemical properties of the optically thin
C",8,TeXGyreTermesX-Regular,,129,66
iii,8,TeXGyreTermesX-Regular,,3,3
"absorption systems. We have also shown the redshift evolution
of the inferred properties of the C",8,TeXGyreTermesX-Regular,,97,61
iii,8,TeXGyreTermesX-Regular,,3,3
"absorbers for a wide redshift
range from",8,TeXGyreTermesX-Regular,,40,29
0,8,TeXGyreTermesX-Regular,,1,1
−,8,txsys,,1,1
3,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
3,8,TeXGyreTermesX-Regular,,1,1
"in compliment with our PI models. Our main
results are as follows:",8,TeXGyreTermesX-Regular,,66,42
•,8,txsys,,1,1
"Under the single-phase PI models,",8,TeXGyreTermesX-Regular,,33,33
"the derived hydrogen
density (",8,TeXGyreTermesX-Regular,,30,20
𝑛,8,NewTXMI,,1,1
H,7,TeXGyreTermesX-Regular,,1,1
) of the low,8,TeXGyreTermesX-Regular,,12,12
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
optically thin C,8,TeXGyreTermesX-Regular,,16,16
iii,8,TeXGyreTermesX-Regular,,3,3
"absorption systems
ranges from",8,TeXGyreTermesX-Regular,,30,18
10,8,TeXGyreTermesX-Regular,,2,2
−,7,txsys,,1,1
3,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
4,7,TeXGyreTermesX-Regular,,1,1
-,8,TeXGyreTermesX-Regular,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
6,7,TeXGyreTermesX-Regular,,1,1
cm,8,TeXGyreTermesX-Regular,,2,2
−,7,txsys,,1,1
3,7,TeXGyreTermesX-Regular,,1,1
with a median value of,8,TeXGyreTermesX-Regular,,22,22
10,8,TeXGyreTermesX-Regular,,2,2
−,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
5,7,TeXGyreTermesX-Regular,,1,1
cm,8,TeXGyreTermesX-Regular,,2,2
−,7,txsys,,1,1
3,7,TeXGyreTermesX-Regular,,1,1
. The median,8,TeXGyreTermesX-Regular,,12,12
𝑛,8,NewTXMI,,1,1
H,7,TeXGyreTermesX-Regular,,1,1
of the low,8,TeXGyreTermesX-Regular,,10,10
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
"systems is 0.6 dex higher
than the high",8,TeXGyreTermesX-Regular,,39,25
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
"systems analysed in M19. When we use four
sub-samples divided in redshift bins, the redshift evolution of",8,TeXGyreTermesX-Regular,,105,63
𝑛,8,NewTXMI,,1,1
H,7,TeXGyreTermesX-Regular,,1,1
"is
not monotonous.",8,TeXGyreTermesX-Regular,,18,15
•,8,txsys,,1,1
"Metallicity, denoted as",8,TeXGyreTermesX-Regular,,23,23
[C/H],8,TeXGyreTermesX-Italic,,5,5
", for the low",8,TeXGyreTermesX-Regular,,13,13
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
"absorbers show
a unimodal distribution ranged from -1.6 to 0.4, with a median
value of -0.46. The distribution of",8,TeXGyreTermesX-Regular,,113,62
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
"for the low and high
redshift C",8,TeXGyreTermesX-Regular,,31,20
iii,8,TeXGyreTermesX-Regular,,3,3
"systems show a large spread which indicates that the
absorbers are originating from the CGM of host galaxies having
signiﬁcantly diﬀerent physical and chemical properties. We found
a strong redshift evolution of",8,TeXGyreTermesX-Regular,,211,64
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
between low,8,TeXGyreTermesX-Regular,,11,11
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
and high,8,TeXGyreTermesX-Regular,,8,8
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
absorbers. For the C,8,TeXGyreTermesX-Regular,,20,20
iii,8,TeXGyreTermesX-Regular,,3,3
absorbers with,8,TeXGyreTermesX-Regular,,14,14
𝑁,8,NewTXMI,,1,1
(,8,txsys,,1,1
H,8,TeXGyreTermesX-Regular,,1,1
i,8,TeXGyreTermesX-Regular,,1,1
),8,txsys,,1,1
(cm,8,TeXGyreTermesX-Regular,,3,3
−,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
) >,8,TeXGyreTermesX-Regular,,3,3
10,8,TeXGyreTermesX-Regular,,2,2
15,7,TeXGyreTermesX-Regular,,2,2
", we
found that the low",8,TeXGyreTermesX-Regular,,23,18
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
systems have,8,TeXGyreTermesX-Regular,,12,12
≈,8,txsys,,1,1
"14% absorbers with super
solar metallicity and are more metal enriched than the high",8,TeXGyreTermesX-Regular,,84,59
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
counterparts which have only,8,TeXGyreTermesX-Regular,,28,28
≈,8,txsys,,1,1
3% super solar systems.,8,TeXGyreTermesX-Regular,,23,23
•,8,txsys,,1,1
The over-density of the low,8,TeXGyreTermesX-Regular,,27,27
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
systems show a range from,8,TeXGyreTermesX-Regular,,25,25
3,8,TeXGyreTermesX-Regular,,1,1
−,8,txsys,,1,1
4,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
5,8,TeXGyreTermesX-Regular,,1,1
"with a median value of 3.74 which suggests that the absorbers
are indeed originating from the high over-dense regions like CGM.
The large diﬀerence in the median",8,TeXGyreTermesX-Regular,,161,65
Δ,8,txmiaX,,1,1
between low,8,TeXGyreTermesX-Regular,,11,11
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
and high,8,TeXGyreTermesX-Regular,,8,8
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
absorbers (,8,TeXGyreTermesX-Regular,,11,11
≈,8,txsys,,1,1
"1.6 dex) is mainly due to the redshift evolution of
the mean density,",8,TeXGyreTermesX-Regular,,69,51
𝑛,8,NewTXMI,,1,1
𝐻,7,NewTXMI7,,1,1
.,8,TeXGyreTermesX-Regular,,1,1
•,8,txsys,,1,1
The derived line-of-sight thickness (,8,TeXGyreTermesX-Regular,,37,37
𝐿,8,NewTXMI,,1,1
) of the low,8,TeXGyreTermesX-Regular,,12,12
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
"systems are ranging from 1.3 pc to 10 kpc with a median value
of 0.6 kpc which is",8,TeXGyreTermesX-Regular,,81,61
∼,8,txsys,,1,1
10 times lower than the high,8,TeXGyreTermesX-Regular,,28,28
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
"counterparts.
The diﬀerence in physical parameters (like",8,TeXGyreTermesX-Regular,,56,42
𝑛,8,NewTXMI,,1,1
H,7,TeXGyreTermesX-Regular,,1,1
", [C/H],",8,TeXGyreTermesX-Regular,,8,8
Δ,8,txmiaX,,1,1
and,8,TeXGyreTermesX-Regular,,3,3
𝐿,8,NewTXMI,,1,1
") of
the absorbers suggest a strong redshift evolution of these quantities
between low",8,TeXGyreTermesX-Regular,,86,69
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
and high,8,TeXGyreTermesX-Regular,,8,8
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
systems. The distribution of,8,TeXGyreTermesX-Regular,,28,28
𝐿,8,NewTXMI,,1,1
"is
also signiﬁcantly diﬀerent between high",8,TeXGyreTermesX-Regular,,42,39
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
and low,8,TeXGyreTermesX-Regular,,7,7
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
"systems.
While there are signiﬁcant numbers of sub-kpc size absorbers (78%)
present at low",8,TeXGyreTermesX-Regular,,90,66
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
", only 6% of the absorbers at high",8,TeXGyreTermesX-Regular,,34,34
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
"show such
sub-kpc scale line-of-sight thickness. This clearly indicates that the
low",8,TeXGyreTermesX-Regular,,84,70
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
"absorbers are metal enriched, dense and compact clouds",8,TeXGyreTermesX-Regular,,54,54
compared to the high,8,TeXGyreTermesX-Regular,,20,20
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
counterparts.,8,TeXGyreTermesX-Regular,,13,13
•,8,txsys,,1,1
We ﬁnd a statistically signiﬁcant anti-correlation between,8,TeXGyreTermesX-Regular,,58,58
𝐿,8,NewTXMI,,1,1
vs.,8,TeXGyreTermesX-Regular,,3,3
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
for the combined C,8,TeXGyreTermesX-Regular,,18,18
iii,8,TeXGyreTermesX-Regular,,3,3
"sample, which suggests that the
highest metallicity systems are the tiniest in size. However, unlike
high",8,TeXGyreTermesX-Regular,,105,68
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
"absorbers, the low",8,TeXGyreTermesX-Regular,,18,18
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
absorbers are typically smaller,8,TeXGyreTermesX-Regular,,31,31
in size for a given,8,TeXGyreTermesX-Regular,,19,19
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
as predicted by the toy model used in,8,TeXGyreTermesX-Regular,,37,37
M19. This may be due to the slight enhancement in,8,TeXGyreTermesX-Regular,,49,49
𝑛,8,NewTXMI,,1,1
H,7,TeXGyreTermesX-Regular,,1,1
at low,8,TeXGyreTermesX-Regular,,6,6
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
"and existence of moderate level (i.e., 2",8,TeXGyreTermesX-Regular,,40,40
𝜎,8,NewTXMI,,1,1
) correlation between,8,TeXGyreTermesX-Regular,,21,21
𝑛,8,NewTXMI,,1,1
H,7,TeXGyreTermesX-Regular,,1,1
and,8,TeXGyreTermesX-Regular,,3,3
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
"in which case the clouds will have a shorter cooling
time scale (or cooling length). Another possibility of the existence
of such small scale absorbers could be the fragmentation of a larger
high metallicity cloud where the parent cloud is fragmented to
tiny cloudlets to reach pressure equilibrium with its surroundings
eﬃciently at a ﬁnal cooling time scale (McCourt et al. 2018).",8,TeXGyreTermesX-Regular,,382,68
•,8,txsys,,1,1
We see a clear segregation of the high,8,TeXGyreTermesX-Regular,,38,38
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
and low,8,TeXGyreTermesX-Regular,,7,7
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
branch absorbers occupied in distinct regions of,8,TeXGyreTermesX-Regular,,48,48
𝐿,8,NewTXMI,,1,1
vs.,8,TeXGyreTermesX-Regular,,3,3
𝑁,8,NewTXMI,,1,1
(,8,txsys,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
),8,txsys,,1,1
"plane consistent with the two populations idea suggested by
Kim et al. (2016). We ﬁnd that the high",8,TeXGyreTermesX-Regular,,99,59
−[,8,txsys,,2,2
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
"branch absorbers
(",8,TeXGyreTermesX-Regular,,18,16
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
>,8,NewTXMI,,1,1
−,8,txsys,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
) with,8,TeXGyreTermesX-Regular,,6,6
𝐿 <,8,NewTXMI,,3,3
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
25,8,TeXGyreTermesX-Regular,,2,2
"kpc show a strong correlation
with",8,TeXGyreTermesX-Regular,,34,29
𝑁,8,NewTXMI,,1,1
(,8,txsys,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
),8,txsys,,1,1
", whereas, the low",8,TeXGyreTermesX-Regular,,18,18
−[,8,txsys,,2,2
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
"branch absorbers do not
exhibit such correlation with",8,TeXGyreTermesX-Regular,,53,29
𝑁,8,NewTXMI,,1,1
(,8,txsys,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
),8,txsys,,1,1
". However, the high",8,TeXGyreTermesX-Regular,,19,19
−[,8,txsys,,2,2
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
branch absorbers are mostly contributed by low,8,TeXGyreTermesX-Regular,,46,46
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
"systems and
low",8,TeXGyreTermesX-Regular,,15,11
−[,8,txsys,,2,2
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
