text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
M],4,DejaVuSans,,2,2
"2
0
2",5,DejaVuSans,,5,1
V,3,DejaVuSans-Oblique,,1,1
3,2,DejaVuSans,,1,1
D,2,DejaVuSans-Oblique,,1,1
/,1,DejaVuSans,,1,1
3,2,DejaVuSans,,1,1
D,2,DejaVuSans-Oblique,,1,1
z = 0.5,4,DejaVuSans,,7,7
"0
1
2
3
4",5,DejaVuSans,,9,1
R,5,DejaVuSans-Oblique,,1,1
3,3,DejaVuSans,,1,1
D,3,DejaVuSans-Oblique,,1,1
/,5,DejaVuSans,,1,1
R,5,DejaVuSans-Oblique,,1,1
200,3,DejaVuSans,,3,3
"2
0
2",5,DejaVuSans,,5,1
V,3,DejaVuSans-Oblique,,1,1
3,2,DejaVuSans,,1,1
D,2,DejaVuSans-Oblique,,1,1
/,1,DejaVuSans,,1,1
3,2,DejaVuSans,,1,1
D,2,DejaVuSans-Oblique,,1,1
inout,4,DejaVuSans,,5,5
b,2,DejaVuSans,,1,1
s,2,DejaVuSans,,1,1
l,1,DejaVuSans,,1,1
p,2,DejaVuSans,,1,1
h,2,DejaVuSans,,1,1
i,1,DejaVuSans,,1,1
n,2,DejaVuSans,,1,1
f,1,DejaVuSans,,1,1
"4
2
0
2
4X [",5,DejaVuSans,,12,4
R,5,DejaVuSans-Oblique,,1,1
200,3,DejaVuSans,,3,3
"]
4
3
2
1
0
1
2
3
4",5,DejaVuSans,,19,1
Y,3,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
[,2,DejaVuSans,,1,1
R,3,DejaVuSans-Oblique,,1,1
200,2,DejaVuSans,,3,3
],2,DejaVuSans,,1,1
M,4,DejaVuSans,,1,1
200,3,DejaVuSans,,3,3
= 2.2×10,4,DejaVuSans,,8,8
15,3,DejaVuSans,,2,2
[,4,DejaVuSans,,1,1
h,4,DejaVuSans-Oblique,,1,1
1,3,DejaVuSans,,1,1
M],4,DejaVuSans,,2,2
"2
0
2",5,DejaVuSans,,5,1
V,3,DejaVuSans-Oblique,,1,1
3,2,DejaVuSans,,1,1
D,2,DejaVuSans-Oblique,,1,1
/,1,DejaVuSans,,1,1
3,2,DejaVuSans,,1,1
D,2,DejaVuSans-Oblique,,1,1
z = 0.0,4,DejaVuSans,,7,7
"0
1
2
3
4",5,DejaVuSans,,9,1
R,5,DejaVuSans-Oblique,,1,1
3,3,DejaVuSans,,1,1
D,3,DejaVuSans-Oblique,,1,1
/,5,DejaVuSans,,1,1
R,5,DejaVuSans-Oblique,,1,1
200,3,DejaVuSans,,3,3
"2
0
2",5,DejaVuSans,,5,1
V,3,DejaVuSans-Oblique,,1,1
3,2,DejaVuSans,,1,1
D,2,DejaVuSans-Oblique,,1,1
/,1,DejaVuSans,,1,1
3,2,DejaVuSans,,1,1
D,2,DejaVuSans-Oblique,,1,1
inout,4,DejaVuSans,,5,5
b,2,DejaVuSans,,1,1
s,2,DejaVuSans,,1,1
l,1,DejaVuSans,,1,1
p,2,DejaVuSans,,1,1
h,2,DejaVuSans,,1,1
i,1,DejaVuSans,,1,1
n,2,DejaVuSans,,1,1
f,1,DejaVuSans,,1,1
10,4,DejaVuSans,,2,2
11,3,DejaVuSans,,2,2
10,4,DejaVuSans,,2,2
12,3,DejaVuSans,,2,2
10,4,DejaVuSans,,2,2
13,3,DejaVuSans,,2,2
M,4,DejaVuSans,,1,1
200,2,DejaVuSans,,3,3
,1,DejaVuSans,,0,0
[,2,DejaVuSans,,1,1
h,3,DejaVuSans-Oblique,,1,1
1,2,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
M,4,DejaVuSans,,1,1
],2,DejaVuSans,,1,1
"0.00
0.05
0.10
0.15",4,DejaVuSans,,19,4
f,1,DejaVuSans-Oblique,,1,1
g,2,DejaVuSans-Oblique,,1,1
10,4,DejaVuSans,,2,2
11,3,DejaVuSans,,2,2
10,4,DejaVuSans,,2,2
12,3,DejaVuSans,,2,2
10,4,DejaVuSans,,2,2
13,3,DejaVuSans,,2,2
M,4,DejaVuSans,,1,1
200,2,DejaVuSans,,3,3
,1,DejaVuSans,,0,0
[,2,DejaVuSans,,1,1
h,3,DejaVuSans-Oblique,,1,1
1,2,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
M,4,DejaVuSans,,1,1
],2,DejaVuSans,,1,1
"0.00
0.05
0.10
0.15",4,DejaVuSans,,19,4
f,1,DejaVuSans-Oblique,,1,1
g,2,DejaVuSans-Oblique,,1,1
10,4,DejaVuSans,,2,2
11,3,DejaVuSans,,2,2
10,4,DejaVuSans,,2,2
12,3,DejaVuSans,,2,2
10,4,DejaVuSans,,2,2
13,3,DejaVuSans,,2,2
M,4,DejaVuSans,,1,1
200,2,DejaVuSans,,3,3
,1,DejaVuSans,,0,0
[,2,DejaVuSans,,1,1
h,3,DejaVuSans-Oblique,,1,1
1,2,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
M,4,DejaVuSans,,1,1
],2,DejaVuSans,,1,1
"0.00
0.05
0.10
0.15",4,DejaVuSans,,19,4
f,1,DejaVuSans-Oblique,,1,1
g,2,DejaVuSans-Oblique,,1,1
The gas disruption of infalling objects,11,TeXGyreTermesX-Italic,,39,39
5,11,TeXGyreTermesX-Regular,,1,1
"objects that have traversed the whole infall region. However, we do
note that our analysis is limited between",8,TeXGyreTermesX-Regular,,109,67
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
0 and,8,TeXGyreTermesX-Regular,,5,5
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
"1. Some
of these clusters may have undergone drastic transitions very early,
which we have no knowledge about in this analysis. Nevertheless, a
lookback time of",8,TeXGyreTermesX-Regular,,160,68
∼,8,txsys,,1,1
"8 Gyr should be satisfactory to build up a good
picture of each cluster’s accretion history.",8,TeXGyreTermesX-Regular,,92,47
"The infall region is also structured diﬀerently in each resimu-
lation. The bottom-middle cluster appears to be funnelling in mate-
rial through what appears to be ﬁlamentary structures in projection,
whilst most of the material in the bottom row is being brought in as
part of a large object on the top left-hand side of the panels. Despite
the diversity observed in these regions, they all display signs of
ﬁlamentary structure.",8,TeXGyreTermesX-Regular,,430,71
"Whereas the objects that have travelled into the cluster halo are
nearly always gas-poor, the objects in the infalling regions are not,
although there are some caveats and these exceptions are possible
pre-processing candidates. For instance, there are objects in the top
three rows that become gas-poor in the infall region, before they
entered the main cluster halo, and this gas disruption corresponds
well with them being a subhalo of some other infalling object.
Therefore, it is quite possible that these objects are being stripped
as they fall into host environments at large cluster-centric radii.
However, there are some haloes which become gas-poor in the
infall region, which may be because of some local ﬁlamentary gas
environment or some secular process. The bottom cluster shows the
most obvious case of pre-processing. Many gas-poor objects on the
left-hand side of the panels are clearly orbiting some large host halo,
which is stripping their gas before reaching the main cluster halo.",8,TeXGyreTermesX-Regular,,1002,71
"It’s clear from Fig. 2 that the accretion histories of galaxy clus-
ters are extremely diverse, and diﬃcult to generalise and describe
by only one or two metrics. It is also evident that within our res-
imulations, there is some evidence for object gas disruption within
both the cluster halo and the infall region. Whereas Fig. 2 contains
a substantial amount of detail about this, we next go on to stack all
object orbital histories from each resimulation, in order to extract
robust general trends and to learn more about the extent of gaseous
disruption since objects crossed 4",8,TeXGyreTermesX-Regular,,581,69
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
.,8,TeXGyreTermesX-Regular,,1,1
3.2 How gas-loss since infall relates to cluster-centric distance,8,TeXGyreTermesX-Bold,,65,65
"In this section we stack orbital histories to assess whether, on av-
erage, there is a characteristic radius at which infalling haloes and
subhaloes lose their gas since infall. This section directly follows up
on the work done in Arthur et al. (2019), where it was found that the
instantaneous gas fractions of infalling objects dropped to approxi-",8,TeXGyreTermesX-Regular,,349,71
mately zero at,8,TeXGyreTermesX-Regular,,14,14
∼,8,txsys,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
5,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
and,8,TeXGyreTermesX-Regular,,3,3
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
"in the 3D and PROJ perspectives,
respectively. In this case, the temporal study actually allows us to
answer whether the gas is lost at these points in space. In Fig. 3 we
present these radial relations, where the left-hand panel contains the
median fractional gas-loss as a function of cluster-centric distance
in both 3D and PROJ. For every object, their gas mass is recorded at
infall (",8,TeXGyreTermesX-Regular,,389,70
𝑅,8,NewTXMI,,1,1
inf,7,TeXGyreTermesX-Regular,,3,3
=,8,txmiaX,,1,1
4,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
"), and this is then used to calculate the fractional
gas-loss at each snapshot for every orbital history. As remarked in
Section 2.2, to determine properties at infall we only use haloes
and subhaloes with an assigned infall time. The radial trends are
found by stacking in radial bins and then extracting median gas-loss
fractions in each bin with corresponding 40 and 60 percentiles.",8,TeXGyreTermesX-Regular,,385,68
"From the 3D distribution in the left-hand panel, infalling ob-
jects start to lose their gas gradually, beginning at",8,TeXGyreTermesX-Regular,,116,62
∼,8,txsys,,1,1
3,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
until,8,TeXGyreTermesX-Regular,,5,5
∼,8,txsys,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
", where objects have lost",8,TeXGyreTermesX-Regular,,25,25
∼,8,txsys,,1,1
"30 per cent of their gas on
average. At this point, there is a dramatic upturn in object gas-loss,
and between",8,TeXGyreTermesX-Regular,,110,70
∼,8,txsys,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
and,8,TeXGyreTermesX-Regular,,3,3
∼,8,txsys,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
7,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
", infalling (sub)haloes appear",8,TeXGyreTermesX-Regular,,30,30
Figure 2.,7,TeXGyreTermesX-Bold,,9,9
"The orbital histories of infalling objects around four example
clusters are shown. Each row contains a diﬀerent cluster, whilst each column
colours the orbital history diﬀerently depending on a certain property. The
left-hand column colours the whole orbital history by the time since an object
crossed 4",7,TeXGyreTermesX-Regular,,304,78
𝑅,7,NewTXMI7,,1,1
200,6,TeXGyreTermesX-Regular,,3,3
". The middle and right-hand columns contain orbital histories
that have coloured sections based on the gas fraction and their subhalo
status at that position, respectively. Infalling objects at",7,TeXGyreTermesX-Regular,,193,71
𝑧,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
"0 are marked
with circle markers, backsplash objects with triangle markers. For clarity,
only a subsample of 150 infalling objects are shown in each resimulation.",7,TeXGyreTermesX-Regular,,162,75
"Additionally, we mark infalling objects at",8,TeXGyreTermesX-Regular,,42,42
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
"0 with circle markers
and backsplash ones with triangle markers. Cross-correlating this
information allows us to examine in detail how our example clusters",8,TeXGyreTermesX-Regular,,155,67
"are built, and how the gaseous properties of our infalling objects are
aﬀected by their local environment or subhalo status.",8,TeXGyreTermesX-Regular,,124,70
"In all four example cluster regions, we identify a population
of objects that have accreted early that either become part of the
backsplash or virialised populations at",8,TeXGyreTermesX-Regular,,168,66
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
"0. As our sample only
contains objects that survive to",8,TeXGyreTermesX-Regular,,54,32
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
"0, no mergers can be seen in
the orbital histories. These early accreting objects are nearly always
gas-poor as soon as they enter the cluster halo, and we can see how
the backsplash objects can contaminate infall region observations
designed for identifying pre-processing. However, as stated in De
Lucia et al. (2012), as these objects have accreted early, they are
older and therefore might had more time to be quenched by secular
processes. From these left-hand panels, we can see the build up of
each cluster is fairly diverse. The top-middle cluster presents a more
in-situ build up, where many of the early accreting objects have not
come in from a large distance or as part of a merger. Contrary to
this, the top cluster appears to have been more built up by many",8,TeXGyreTermesX-Regular,,771,70
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–13 (2019)",7,TeXGyreTermesX-Regular,,13,13
"4
2
0
2
4",4,DejaVuSans,,9,1
Y,2,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
[,1,DejaVuSans,,1,1
R,3,DejaVuSans,,1,1
200,2,DejaVuSans,,3,3
],1,DejaVuSans,,1,1
"Halo
Subhalo






4
2
0
2
4",4,DejaVuSans,,28,7
Y,2,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
[,1,DejaVuSans,,1,1
R,3,DejaVuSans,,1,1
200,2,DejaVuSans,,3,3
],1,DejaVuSans,,1,1
"4
2
0
2
4",4,DejaVuSans,,9,1
Y,2,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
[,1,DejaVuSans,,1,1
R,3,DejaVuSans,,1,1
200,2,DejaVuSans,,3,3
],1,DejaVuSans,,1,1
"4
2
0
2
4X [R",4,DejaVuSans,,13,5
200,3,DejaVuSans,,3,3
"]
4
2
0
2
4",4,DejaVuSans,,11,1
Y,2,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
[,1,DejaVuSans,,1,1
R,3,DejaVuSans,,1,1
200,2,DejaVuSans,,3,3
],1,DejaVuSans,,1,1
"4
2
0
2
4X [R",4,DejaVuSans,,13,5
200,3,DejaVuSans,,3,3
"]


































































































































4
2
0
2
4X [R",4,DejaVuSans,,145,5
200,3,DejaVuSans,,3,3
],4,DejaVuSans,,1,1
"0
2
4
6
8",3,DejaVuSans,,9,1
Time since accretiononto 4R,4,DejaVuSans,,27,27
200,3,DejaVuSans,,3,3
[Gyr],4,DejaVuSans,,5,5
"0
10",3,DejaVuSans,,4,2
2,2,DejaVuSans,,1,1
10,3,DejaVuSans,,2,2
1,2,DejaVuSans,,1,1
f,4,DejaVuSans,,1,1
g,3,DejaVuSans-Oblique,,1,1
6,11,TeXGyreTermesX-Regular,,1,1
Mostoghiu et. al,11,TeXGyreTermesX-Italic,,16,16
Figure 3.,7,TeXGyreTermesX-Bold,,9,9
"Fractional gas-loss as a function of cluster-centric distance. See
text for details about the calculation. The left-hand panel contains the median
fractional gas-loss radial distribution for both the 3D and PROJ perspective
in blue and red respectively, where both perspectives are constructed as in
Arthur et al. (2019). The right-hand panel contains the 3D fractional gas-loss
trend (solid-blue) again for comparison. The trends have been decomposed
into two: one containing only infalling (dashed-blue) objects and another
containing only outgoing (dotted-blue) objects. See text for details about
disentangling these populations. The solid black line represents the outgoing
contamination in the combined trend.",7,TeXGyreTermesX-Regular,,715,79
"to lose all of their gas. Our results here corroborate and further the
results presented in Arthur et al. (2019), as it is now clear infalling
objects start losing the majority of their gas close to",8,TeXGyreTermesX-Regular,,198,71
∼,8,txsys,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
".
Previous studies (e.g. Behroozi et al. 2014; Niemiec et al. 2019)
found that infalling dark matter haloes start losing their dark matter
around similar cluster-centric distances, i.e.",8,TeXGyreTermesX-Regular,,185,70
∼,8,txsys,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
5,8,TeXGyreTermesX-Regular,,1,1
−,8,txsys,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
8,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
". This
characteristic radius seems to be present also for less massive haloes
(Buck et al. 2019). As suggested in Behroozi et al. (2014), galaxy
quenching might correlate with such mass-loss processes. In the
PROJ projection, the gradual loss of gas starts at",8,TeXGyreTermesX-Regular,,259,70
∼,8,txsys,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
", and 100
per cent gas-loss is recorded at",8,TeXGyreTermesX-Regular,,42,32
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
". In fact, our PROJ perspec-
tive trend agrees well with Wetzel et al. (2013), who showed that
haloes containing central galaxies, are not quenched by either local
environments or the cluster, until they reach",8,TeXGyreTermesX-Regular,,209,68
∼,8,txsys,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
.,8,TeXGyreTermesX-Regular,,1,1
"Like our trends, Bahé et al. (2013) also found that their in-
stantaneous radial gas fraction trends decreased with decreasing
cluster-centric distance. However, they postulated that the main rea-
son for this decline was due to contamination from backsplash
objects, which as seen in Fig. 3, are deﬁnitively gas-poor. We in-
vestigate this further in the right-hand panel of Fig. 3, which shows
the radial 3D fractional gas-loss trend from the left panel, but here
we have split this trend by outgoing and infalling objects. This split",8,TeXGyreTermesX-Regular,,536,70
corresponds to a cut at v,8,TeXGyreTermesX-Regular,,25,25
3D,7,TeXGyreTermesX-Regular,,2,2
/,8,txsys,,1,1
𝜎,8,NewTXMI,,1,1
3D,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
"0, where anything above and
below this cut are outgoing and infalling objects, respectively. The
fractional gas-loss of outgoing objects is nearly always 100 per cent,
except at",8,TeXGyreTermesX-Regular,,177,70
∼,8,txsys,,1,1
4,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
", which consists of extremely dynamic, gas-rich
subhaloes falling into host environments. The contamination of our
trends by outgoing objects is calculated by taking the negative ab-
solute diﬀerence between the combined and infalling trends.",8,TeXGyreTermesX-Regular,,242,67
Most of the diﬀerence between these trends is seen at,8,TeXGyreTermesX-Regular,,53,53
∼,8,txsys,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
5,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
", where infalling objects appear to lose their gas",8,TeXGyreTermesX-Regular,,50,50
∼,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
3,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
"closer to the cluster. However, infalling objects still lose all of their
gas by the characteristic",8,TeXGyreTermesX-Regular,,99,73
∼,8,txsys,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
5,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
"radius. Note that using this ve-
locity cut does not account for second, or even third, infalling objects
that have already traversed the cluster halo and been stripped. The
only way to disentangle previous backsplash and",8,TeXGyreTermesX-Regular,,221,72
≥,8,txsys,,1,1
"2nd infalling
objects from the ﬁrst infalling population is to tag each orbital his-
tory as it passes within the cluster halo. Using a similar sample,
Haggar et al. (2020) showed that, depending on the dynamical state",8,TeXGyreTermesX-Regular,,218,70
Figure 4.,7,TeXGyreTermesX-Bold,,9,9
"Fractional gas-loss since infall as a function of cluster-centric
distance. As in the left-hand panel from Fig. 3, but here the radial trends
have been split by subhalo status at each radius into haloes, (all) subhaloes,
and subhaloes residing in hosts with total halo mass",7,TeXGyreTermesX-Regular,,273,78
𝑀,7,NewTXMI7,,1,1
host,6,TeXGyreTermesX-Regular,,4,4
<,7,NewTXMI7,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
14,6,TeXGyreTermesX-Regular,,2,2
ℎ,7,NewTXMI7,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
M,7,TeXGyreTermesX-Regular,,1,1
,6,txsys,,0,0
",
as indicated by the legend. Here, the left- and right-hand panels show the
radial trends in the 3D and PROJ perspective respectively.",7,TeXGyreTermesX-Regular,,135,74
"of the galaxy cluster, the median fraction of backsplash objects is",8,TeXGyreTermesX-Regular,,67,67
∼,8,txsys,,1,1
40 per cent at 2,8,TeXGyreTermesX-Regular,,16,16
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
"for relaxed galaxy clusters, and",8,TeXGyreTermesX-Regular,,32,32
∼,8,txsys,,1,1
"1 per cent
for unrelaxed galaxy clusters. By 2",8,TeXGyreTermesX-Regular,,46,35
.,8,NewTXMI,,1,1
5,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
", backsplash objects are
only found around relaxed galaxy clusters. Our results show that, at
similar radii, half of the gas of the infalling objects is already gone.
As we do not make a distinction between relaxed and unrelaxed
galaxy clusters, we expect that the contamination by these popula-
tions does not alter our trends by a substantial amount and therefore
we conclude that most fractional gas-loss from infalling objects is
lost on ﬁrst infall (see Lotz et al. 2019) at a characteristic radius.",8,TeXGyreTermesX-Regular,,504,72
"In Fig. 4 we split the fractional gas-loss radial trends, seen
in the left-hand panel in Fig. 3, by the subhalo status of the ob-
jects at that radius. From the 3D projection (left-hand panel), we
see that subhaloes lose their gas much quicker than haloes since
crossing 4",8,TeXGyreTermesX-Regular,,272,66
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
". The halo trend still follows the combined trend
in Fig. 3 very well, as the majority of the objects in the infall
region will be haloes, which also explains why there is more scat-
ter in the subhalo-only trend. However, even with the percentiles
taken into account, subhaloes have already lost 60 per cent of their
gas by",8,TeXGyreTermesX-Regular,,324,68
∼,8,txsys,,1,1
3,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
", on average, whereas haloes reach the same frac-
tional gas-loss at",8,TeXGyreTermesX-Regular,,68,49
∼,8,txsys,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
7,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
". While this is compelling evidence for
pre-processing of subhaloes by host environments, we further sep-
arate the subhaloes in the sample by their host halo mass. We note
that the radial cut used to determine the sample region at",8,TeXGyreTermesX-Regular,,231,66
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
"0,
i.e. 5",8,TeXGyreTermesX-Regular,,9,6
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
"from the most massive object, contains a diverse range",8,TeXGyreTermesX-Regular,,54,54
"of haloes and subhaloes masses, including objects with total mass",8,TeXGyreTermesX-Regular,,65,65
𝑀,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
>,8,NewTXMI,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
14,7,TeXGyreTermesX-Regular,,2,2
ℎ,8,NewTXMI,,1,1
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
M,8,TeXGyreTermesX-Regular,,1,1
,7,txsys,,0,0
". In order to diﬀerentiate galaxy disruption due
to sub-dominant environments (i.e. pre-processing) from disruption
exerted by cluster-mass hosts infalling onto the main galaxy cluster
(i.e. cluster quenching), we remove from the subhalo sample the
subhaloes residing in cluster-mass host haloes. The fractional gas-
loss of the subhaloes in group-mass and low-mass hosts is shown as
a dashed violet line. We can clearly see that the fractional gas-loss of
these subhaloes follows essentially the same radial disruption trend
observed in the halo population in 3D. For the PROJ projection,
haloes, and subhaloes in group-mass and low-mass hosts follow a
similar trend up to",8,TeXGyreTermesX-Regular,,673,72
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
", from which the subhaloes have",8,TeXGyreTermesX-Regular,,31,31
∼,8,txsys,,1,1
"20 per
cent less gas than haloes, albeit with more scatter. From these re-
lations we conclude that subhaloes that reside within cluster-mass
host haloes during their infall onto the main cluster halo, i.e. sub-
haloes of cluster-mass host haloes found in the infall region of the
main cluster halo, are quickly depleted of their gas and dominate",8,TeXGyreTermesX-Regular,,346,69
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–13 (2019)",7,TeXGyreTermesX-Regular,,13,13
"0

1

2

3

4",5,DejaVuSans,,13,1
R,5,DejaVuSans-Oblique,,1,1
/,5,DejaVuSans,,1,1
R,5,DejaVuSans-Oblique,,1,1
200,3,DejaVuSans,,3,3
"1.0

0.8

0.6

0.4

0.2

0.0",5,DejaVuSans,,28,3
(,2,DejaVuSans,,1,1
M,4,DejaVuSans,,1,1
R,2,DejaVuSans-Oblique,,1,1
=,3,DejaVuSans,,1,1
R,2,DejaVuSans-Oblique,,1,1
g,2,DejaVuSans-Oblique,,1,1
a,2,DejaVuSans-Oblique,,1,1
s,2,DejaVuSans-Oblique,,1,1
M,4,DejaVuSans,,1,1
R,2,DejaVuSans-Oblique,,1,1
=,3,DejaVuSans,,1,1
R,2,DejaVuSans-Oblique,,1,1
i,0,DejaVuSans-Oblique,,1,1
n,1,DejaVuSans-Oblique,,1,1
f,0,DejaVuSans-Oblique,,1,1
g,2,DejaVuSans-Oblique,,1,1
a,2,DejaVuSans-Oblique,,1,1
s,2,DejaVuSans-Oblique,,1,1
),2,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
/,1,DejaVuSans,,1,1
M,4,DejaVuSans,,1,1
R,2,DejaVuSans-Oblique,,1,1
=,3,DejaVuSans,,1,1
R,2,DejaVuSans-Oblique,,1,1
i,0,DejaVuSans-Oblique,,1,1
n,1,DejaVuSans-Oblique,,1,1
f,0,DejaVuSans-Oblique,,1,1
g,2,DejaVuSans-Oblique,,1,1
a,2,DejaVuSans-Oblique,,1,1
s,2,DejaVuSans-Oblique,,1,1
"3D
PROJ",5,DejaVuSans,,7,4
"0

1

2

3

4",5,DejaVuSans,,13,1
R,5,DejaVuSans-Oblique,,1,1
/,5,DejaVuSans,,1,1
R,5,DejaVuSans-Oblique,,1,1
200,3,DejaVuSans,,3,3
3D only,5,DejaVuSans,,7,7
"Combined
Infalling
Outgoing
Outgoing Contam.",5,DejaVuSans,,44,16
"0

1

2

3

4",5,DejaVuSans,,13,1
R,5,DejaVuSans-Oblique,,1,1
/,5,DejaVuSans,,1,1
R,5,DejaVuSans-Oblique,,1,1
200,3,DejaVuSans,,3,3
"1.0

0.8

0.6

0.4

0.2

0.0",5,DejaVuSans,,28,3
(,2,DejaVuSans,,1,1
M,4,DejaVuSans,,1,1
R,2,DejaVuSans-Oblique,,1,1
=,3,DejaVuSans,,1,1
R,2,DejaVuSans-Oblique,,1,1
g,2,DejaVuSans-Oblique,,1,1
a,2,DejaVuSans-Oblique,,1,1
s,2,DejaVuSans-Oblique,,1,1
M,4,DejaVuSans,,1,1
R,2,DejaVuSans-Oblique,,1,1
=,3,DejaVuSans,,1,1
R,2,DejaVuSans-Oblique,,1,1
i,0,DejaVuSans-Oblique,,1,1
n,1,DejaVuSans-Oblique,,1,1
f,0,DejaVuSans-Oblique,,1,1
g,2,DejaVuSans-Oblique,,1,1
a,2,DejaVuSans-Oblique,,1,1
s,2,DejaVuSans-Oblique,,1,1
