text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
",",5,TeXGyreTermesX-Regular,,1,1
𝐿,5,NewTXMI5,,1,1
=,5,txmiaX,,1,1
5,5,TeXGyreTermesX-Regular,,1,1
ℎ,5,NewTXMI5,,1,1
−,4,txsys,,1,1
1,4,TeXGyreTermesX-Regular,,1,1
"Mpc
FDM, 1024",5,TeXGyreTermesX-Regular,,13,9
3,4,TeXGyreTermesX-Regular,,1,1
",",5,TeXGyreTermesX-Regular,,1,1
𝐿,5,NewTXMI5,,1,1
=,5,txmiaX,,1,1
5,5,TeXGyreTermesX-Regular,,1,1
ℎ,5,NewTXMI5,,1,1
−,4,txsys,,1,1
1,4,TeXGyreTermesX-Regular,,1,1
Mpc,5,TeXGyreTermesX-Regular,,3,3
10,7,TeXGyreTermesX-Regular,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
4,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
6,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
8,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
3,6,TeXGyreTermesX-Regular,,1,1
),2,TeXGyreTermesX-Regular,,1,1
"g
n",3,TeXGyreTermesX-Regular,,3,1
i,2,TeXGyreTermesX-Regular,,1,1
"v
o",3,TeXGyreTermesX-Regular,,3,1
m,6,TeXGyreTermesX-Regular,,1,1
o,3,TeXGyreTermesX-Regular,,1,1
c,3,TeXGyreTermesX-Regular,,1,1
(,2,TeXGyreTermesX-Regular,,1,1
3,3,TeXGyreTermesX-Regular,,1,1
c,3,TeXGyreTermesX-Regular,,1,1
p,3,TeXGyreTermesX-Regular,,1,1
M,7,TeXGyreTermesX-Regular,,1,1
3,3,TeXGyreTermesX-Regular,,1,1
−,3,txsys,,1,1
ℎ,4,NewTXMI7,,1,1
/,2,TeXGyreTermesX-Regular,,1,1
),2,txsys,,1,1
𝑘,3,NewTXMI7,,1,1
(,2,txsys,,1,1
𝑃,5,NewTXMI7,,1,1
),2,txsys,,1,1
𝑘,3,NewTXMI5,,1,1
(,2,txsys,,1,1
𝑃,4,NewTXMI5,,1,1
r,1,TeXGyreTermesX-Regular,,1,1
"a
e",2,TeXGyreTermesX-Regular,,3,1
n,2,TeXGyreTermesX-Regular,,1,1
"i
l",1,TeXGyreTermesX-Regular,,3,1
),2,txsys,,1,1
𝑘,3,NewTXMI5,,1,1
(,2,txsys,,1,1
𝑃,4,NewTXMI5,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
𝑘,7,NewTXMI7,,1,1
/,7,TeXGyreTermesX-Regular,,1,1
ℎ,7,NewTXMI7,,1,1
Mpc,7,TeXGyreTermesX-Regular,,3,3
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
(comoving),7,TeXGyreTermesX-Regular,,10,10
10,7,TeXGyreTermesX-Regular,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
3,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
𝑘,7,NewTXMI7,,1,1
/,7,TeXGyreTermesX-Regular,,1,1
ℎ,7,NewTXMI7,,1,1
Mpc,7,TeXGyreTermesX-Regular,,3,3
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
(comoving),7,TeXGyreTermesX-Regular,,10,10
10,7,TeXGyreTermesX-Regular,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
3,6,TeXGyreTermesX-Regular,,1,1
Figure 7.,7,TeXGyreTermesX-Bold,,9,9
"Dark matter power spectra for cosmological FDM simulations with
box size",7,TeXGyreTermesX-Regular,,72,63
𝐿,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
ℎ,7,NewTXMI7,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
"Mpc, FDM mass",7,TeXGyreTermesX-Regular,,13,13
𝑚𝑐,7,NewTXMI7,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
=,7,txmiaX,,1,1
7,7,TeXGyreTermesX-Regular,,1,1
×,7,txsys,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
23,6,TeXGyreTermesX-Regular,,2,2
"eV and CDM ICs at
diﬀerent resolutions (indicated by diﬀerent colours) and diﬀerent redshifts
(indicated by solid, dashed, and dotted lines). The power spectrum evolved
using linear perturbation theory is shown for comparison. The bottom panel
shows the ratio of the power spectra to the result from linear theory at",7,TeXGyreTermesX-Regular,,316,75
𝑧,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
3.,7,TeXGyreTermesX-Regular,,2,2
Figure 8.,7,TeXGyreTermesX-Bold,,9,9
"Dark matter power spectra for cosmological FDM simulations at
ﬁxed redshift (",7,TeXGyreTermesX-Regular,,77,61
𝑧,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
3) with FDM mass,7,TeXGyreTermesX-Regular,,16,16
𝑚𝑐,7,NewTXMI7,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
=,7,txmiaX,,1,1
7,7,TeXGyreTermesX-Regular,,1,1
×,7,txsys,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
23,6,TeXGyreTermesX-Regular,,2,2
"eV using CDM
ICs, with varying box sizes (",7,TeXGyreTermesX-Regular,,42,29
𝐿,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
5,7,TeXGyreTermesX-Regular,,1,1
ℎ,7,NewTXMI7,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
Mpc and 10,7,TeXGyreTermesX-Regular,,10,10
ℎ,7,NewTXMI7,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
"Mpc) and resolutions.
The power spectrum evolved using linear perturbation theory is shown for
comparison. The bottom panel shows the ratio of the power spectra to the
result from linear theory.",7,TeXGyreTermesX-Regular,,194,72
𝑟,7,NewTXMI7,,1,1
/,7,TeXGyreTermesX-Regular,,1,1
ℎ,7,NewTXMI7,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
Mpc (comoving),7,TeXGyreTermesX-Regular,,14,14
10,7,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
"linear theory
FDM, 8640",5,TeXGyreTermesX-Regular,,23,13
3,4,TeXGyreTermesX-Regular,,1,1
",",5,TeXGyreTermesX-Regular,,1,1
𝑚𝑐,5,NewTXMI5,,2,2
2,4,TeXGyreTermesX-Regular,,1,1
=,5,txmiaX,,1,1
7,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
−,4,txsys,,1,1
23,4,TeXGyreTermesX-Regular,,2,2
"eV
FDM, 4320",5,TeXGyreTermesX-Regular,,12,9
3,4,TeXGyreTermesX-Regular,,1,1
",",5,TeXGyreTermesX-Regular,,1,1
𝑚𝑐,5,NewTXMI5,,2,2
2,4,TeXGyreTermesX-Regular,,1,1
=,5,txmiaX,,1,1
7,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
−,4,txsys,,1,1
23,4,TeXGyreTermesX-Regular,,2,2
"eV
FDM, 2048",5,TeXGyreTermesX-Regular,,12,9
3,4,TeXGyreTermesX-Regular,,1,1
",",5,TeXGyreTermesX-Regular,,1,1
𝑚𝑐,5,NewTXMI5,,2,2
2,4,TeXGyreTermesX-Regular,,1,1
=,5,txmiaX,,1,1
7,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
−,4,txsys,,1,1
23,4,TeXGyreTermesX-Regular,,2,2
"eV
FDM, 4320",5,TeXGyreTermesX-Regular,,12,9
3,4,TeXGyreTermesX-Regular,,1,1
",",5,TeXGyreTermesX-Regular,,1,1
𝑚𝑐,5,NewTXMI5,,2,2
2,4,TeXGyreTermesX-Regular,,1,1
=,5,txmiaX,,1,1
3,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
5,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
−,4,txsys,,1,1
23,4,TeXGyreTermesX-Regular,,2,2
"eV
FDM, 2048",5,TeXGyreTermesX-Regular,,12,9
3,4,TeXGyreTermesX-Regular,,1,1
",",5,TeXGyreTermesX-Regular,,1,1
𝑚𝑐,5,NewTXMI5,,2,2
2,4,TeXGyreTermesX-Regular,,1,1
=,5,txmiaX,,1,1
3,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
5,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
−,4,txsys,,1,1
23,4,TeXGyreTermesX-Regular,,2,2
eV,5,TeXGyreTermesX-Regular,,2,2
10,7,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
4,6,TeXGyreTermesX-Regular,,1,1
),2,TeXGyreTermesX-Regular,,1,1
"g
n",3,TeXGyreTermesX-Regular,,3,1
i,2,TeXGyreTermesX-Regular,,1,1
"v
o",3,TeXGyreTermesX-Regular,,3,1
m,6,TeXGyreTermesX-Regular,,1,1
o,3,TeXGyreTermesX-Regular,,1,1
c,3,TeXGyreTermesX-Regular,,1,1
(,2,TeXGyreTermesX-Regular,,1,1
3,3,TeXGyreTermesX-Regular,,1,1
c,3,TeXGyreTermesX-Regular,,1,1
p,3,TeXGyreTermesX-Regular,,1,1
M,7,TeXGyreTermesX-Regular,,1,1
3,3,TeXGyreTermesX-Regular,,1,1
−,3,txsys,,1,1
ℎ,4,NewTXMI7,,1,1
/,2,TeXGyreTermesX-Regular,,1,1
),2,txsys,,1,1
𝑘,3,NewTXMI7,,1,1
(,2,txsys,,1,1
𝑃,5,NewTXMI7,,1,1
),2,txsys,,1,1
𝑘,3,NewTXMI5,,1,1
(,2,txsys,,1,1
𝑃,4,NewTXMI5,,1,1
r,1,TeXGyreTermesX-Regular,,1,1
"a
e",2,TeXGyreTermesX-Regular,,3,1
n,2,TeXGyreTermesX-Regular,,1,1
"i
l",1,TeXGyreTermesX-Regular,,3,1
),2,txsys,,1,1
𝑘,3,NewTXMI5,,1,1
(,2,txsys,,1,1
𝑃,4,NewTXMI5,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
4,6,TeXGyreTermesX-Regular,,1,1
),2,TeXGyreTermesX-Regular,,1,1
"g
n",3,TeXGyreTermesX-Regular,,3,1
i,2,TeXGyreTermesX-Regular,,1,1
"v
o",3,TeXGyreTermesX-Regular,,3,1
m,6,TeXGyreTermesX-Regular,,1,1
o,3,TeXGyreTermesX-Regular,,1,1
c,3,TeXGyreTermesX-Regular,,1,1
(,2,TeXGyreTermesX-Regular,,1,1
3,3,TeXGyreTermesX-Regular,,1,1
c,3,TeXGyreTermesX-Regular,,1,1
p,3,TeXGyreTermesX-Regular,,1,1
M,7,TeXGyreTermesX-Regular,,1,1
3,3,TeXGyreTermesX-Regular,,1,1
−,3,txsys,,1,1
ℎ,4,NewTXMI7,,1,1
/,2,TeXGyreTermesX-Regular,,1,1
),2,txsys,,1,1
𝑘,3,NewTXMI7,,1,1
(,2,txsys,,1,1
𝑃,5,NewTXMI7,,1,1
),2,txsys,,1,1
𝑘,3,NewTXMI5,,1,1
(,2,txsys,,1,1
𝑃,4,NewTXMI5,,1,1
r,1,TeXGyreTermesX-Regular,,1,1
"a
e",2,TeXGyreTermesX-Regular,,3,1
n,2,TeXGyreTermesX-Regular,,1,1
"i
l",1,TeXGyreTermesX-Regular,,3,1
),2,txsys,,1,1
𝑘,3,NewTXMI5,,1,1
(,2,txsys,,1,1
𝑃,4,NewTXMI5,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
𝑧,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
3,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
00,7,TeXGyreTermesX-Regular,,2,2
𝑧,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
3,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
00,7,TeXGyreTermesX-Regular,,2,2
"the clustering of matter compared to CDM, even without the initial
suppression present in a ‘realistic’ FDM cosmology (cf. section 7).
In Fig. 6, we show the time evolution of the matter power spectra
of FDM at our highest resolution of 8640",8,TeXGyreTermesX-Regular,,241,67
3,7,TeXGyreTermesX-Regular,,1,1
cells in a 10,8,TeXGyreTermesX-Regular,,13,13
ℎ,8,NewTXMI,,1,1
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
"Mpc
box. From the top left to the bottom right panel, we show redshifts
from",8,TeXGyreTermesX-Regular,,76,67
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
63 to,8,TeXGyreTermesX-Regular,,5,5
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
"3, and compare to expectations from linear
theory. In particular, the bottom of each panel gives the ratio of the
measured FDM power to the linear theory power spectrum used for
initializing the simulation. At high redshifts and at small",8,TeXGyreTermesX-Regular,,237,70
𝑘,8,NewTXMI,,1,1
", FDM
accurately follows linear theory, with modes growing independently
with the same linear growth factor, just like CDM does, so that the
pattern of random ﬂuctuations of our particular realization around
the smooth initial input spectrum is preserved in time. Beginning
at scales around",8,TeXGyreTermesX-Regular,,290,67
𝑘,8,NewTXMI,,1,1
≈,8,txsys,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
ℎ,8,NewTXMI,,1,1
Mpc,8,TeXGyreTermesX-Regular,,3,3
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
and a redshift of,8,TeXGyreTermesX-Regular,,17,17
𝑧,8,NewTXMI,,1,1
≈,8,txsys,,1,1
"15, signs of
mildly non-linear evolution are apparent, which manifest themselves",8,TeXGyreTermesX-Regular,,80,67
"in a stronger than linear growth of power. This non-linear evolution
becomes quickly more pronounced in a way reminiscent of CDM,
except that on the smallest resolved scales, for",8,TeXGyreTermesX-Regular,,178,68
𝑘,8,NewTXMI,,1,1
≥,8,txsys,,1,1
1000,8,TeXGyreTermesX-Regular,,4,4
ℎ,8,NewTXMI,,1,1
Mpc,8,TeXGyreTermesX-Regular,,3,3
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
",
the non-linear growth appears sluggish and lagging behind that seen
on larger scales.",8,TeXGyreTermesX-Regular,,87,67
"It is now important to examine on which scales and at which
times these results are quantitatively reliable. As we have discussed
earlier, the stringent numerical requirements of FDM make this more
involved than for CDM, because here even the large-scale linear
growth requires a fairly high resolution to get right, and it is not
readily clear how numerical limitations will manifest themselves in",8,TeXGyreTermesX-Regular,,398,69
"the results. In Fig. 7 we ﬁrst compare results for FDM simulations
in a 10",8,TeXGyreTermesX-Regular,,74,66
ℎ,8,NewTXMI,,1,1
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
"Mpc box using diﬀerent resolutions, with grid sizes from
2048",8,TeXGyreTermesX-Regular,,61,56
3,7,TeXGyreTermesX-Regular,,1,1
to 8640,8,TeXGyreTermesX-Regular,,7,7
3,7,TeXGyreTermesX-Regular,,1,1
. Focusing on the three redshifts of,8,TeXGyreTermesX-Regular,,36,36
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
"31,",8,TeXGyreTermesX-Regular,,3,3
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
"10
and",8,TeXGyreTermesX-Regular,,6,3
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
"3, we see that the results still appear well converged at the
high redshifts of",8,TeXGyreTermesX-Regular,,79,61
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
31 and,8,TeXGyreTermesX-Regular,,6,6
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
10 (although the lowest-resolution,8,TeXGyreTermesX-Regular,,34,34
simulation with,8,TeXGyreTermesX-Regular,,15,15
𝑁,8,NewTXMI,,1,1
3,7,TeXGyreTermesX-Regular,,1,1
=,8,txmiaX,,1,1
2048,8,TeXGyreTermesX-Regular,,4,4
3,7,TeXGyreTermesX-Regular,,1,1
slightly starts to lag behind at,8,TeXGyreTermesX-Regular,,32,32
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
"10 on
smaller scales). However, this ceases to be true at the lower redshift",8,TeXGyreTermesX-Regular,,76,70
of,8,TeXGyreTermesX-Regular,,2,2
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
"3, where the growth of the lower-resolution simulations now",8,TeXGyreTermesX-Regular,,59,59
10,7,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
𝑘,7,NewTXMI7,,1,1
/,7,TeXGyreTermesX-Regular,,1,1
ℎ,7,NewTXMI7,,1,1
Mpc,7,TeXGyreTermesX-Regular,,3,3
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
(comoving),7,TeXGyreTermesX-Regular,,10,10
10,7,TeXGyreTermesX-Regular,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
3,6,TeXGyreTermesX-Regular,,1,1
Figure 9.,7,TeXGyreTermesX-Bold,,9,9
"Dark matter power spectra for cosmological FDM simulations
at ﬁxed redshift (",7,TeXGyreTermesX-Regular,,77,58
𝑧,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
3) with box size,7,TeXGyreTermesX-Regular,,16,16
𝐿,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
ℎ,7,NewTXMI7,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
"Mpc using CDM ICs,
with varying FDM masses (",7,TeXGyreTermesX-Regular,,44,25
𝑚𝑐,7,NewTXMI7,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
=,7,txmiaX,,1,1
3,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
5,7,TeXGyreTermesX-Regular,,1,1
×,7,txsys,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
23,6,TeXGyreTermesX-Regular,,2,2
eV and 7,7,TeXGyreTermesX-Regular,,8,8
×,7,txsys,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
23,6,TeXGyreTermesX-Regular,,2,2
"eV) and
resolutions. The power spectrum evolved using linear perturbation theory is
shown for comparison. The bottom panel shows the ratio of the power spectra
to the result from linear theory.",7,TeXGyreTermesX-Regular,,193,75
"clearly trails behind, and this eﬀect occurs on an extended range of
scales, including fairly large ones, quite unlike in CDM, where the
impact of spatial resolution limits is typically constrained to fairly
small scales. In particular, we see that once the onset of non-linear",8,TeXGyreTermesX-Regular,,277,70
"evolution is not properly resolved any more in a simulation, the FDM
spectra even stop to follow linear growth on the largest scales, making
the simulations appear to be frozen in in their current state.",8,TeXGyreTermesX-Regular,,203,71
Further insights into these numerical eﬀects can also be obtained,8,TeXGyreTermesX-Regular,,65,65
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–16 (2021)",7,TeXGyreTermesX-Regular,,13,13
10,11,TeXGyreTermesX-Regular,,2,2
"Simon May, Volker Springel",11,TeXGyreTermesX-Italic,,26,26
10,7,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
𝑟,7,NewTXMI7,,1,1
/,7,TeXGyreTermesX-Regular,,1,1
ℎ,7,NewTXMI7,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
Mpc (comoving),7,TeXGyreTermesX-Regular,,14,14
𝑟,7,NewTXMI7,,1,1
/,7,TeXGyreTermesX-Regular,,1,1
ℎ,7,NewTXMI7,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
Mpc (comoving),7,TeXGyreTermesX-Regular,,14,14
"linear theory
FDM, 8640",5,TeXGyreTermesX-Regular,,23,13
3,4,TeXGyreTermesX-Regular,,1,1
",",5,TeXGyreTermesX-Regular,,1,1
𝑚𝑐,5,NewTXMI5,,2,2
2,4,TeXGyreTermesX-Regular,,1,1
=,5,txmiaX,,1,1
7,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
−,4,txsys,,1,1
23,4,TeXGyreTermesX-Regular,,2,2
"eV
CDM, 1024",5,TeXGyreTermesX-Regular,,12,9
3,4,TeXGyreTermesX-Regular,,1,1
"CDM, 2048",5,TeXGyreTermesX-Regular,,9,9
3,4,TeXGyreTermesX-Regular,,1,1
shot noise limit,5,TeXGyreTermesX-Regular,,16,16
"linear theory
FDM, 8640",5,TeXGyreTermesX-Regular,,23,13
3,4,TeXGyreTermesX-Regular,,1,1
",",5,TeXGyreTermesX-Regular,,1,1
𝑚𝑐,5,NewTXMI5,,2,2
2,4,TeXGyreTermesX-Regular,,1,1
=,5,txmiaX,,1,1
7,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
−,4,txsys,,1,1
23,4,TeXGyreTermesX-Regular,,2,2
"eV
CDM, 1024",5,TeXGyreTermesX-Regular,,12,9
3,4,TeXGyreTermesX-Regular,,1,1
"CDM, 2048",5,TeXGyreTermesX-Regular,,9,9
3,4,TeXGyreTermesX-Regular,,1,1
shot noise limit,5,TeXGyreTermesX-Regular,,16,16
𝑧,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
15,7,TeXGyreTermesX-Regular,,2,2
.,7,NewTXMI7,,1,1
00,7,TeXGyreTermesX-Regular,,2,2
𝑧,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
7,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
00,7,TeXGyreTermesX-Regular,,2,2
10,7,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
3,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
𝑘,7,NewTXMI7,,1,1
/,7,TeXGyreTermesX-Regular,,1,1
ℎ,7,NewTXMI7,,1,1
Mpc,7,TeXGyreTermesX-Regular,,3,3
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
(comoving),7,TeXGyreTermesX-Regular,,10,10
𝑟,7,NewTXMI7,,1,1
/,7,TeXGyreTermesX-Regular,,1,1
ℎ,7,NewTXMI7,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
Mpc (comoving),7,TeXGyreTermesX-Regular,,14,14
10,7,TeXGyreTermesX-Regular,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
𝑘,7,NewTXMI7,,1,1
/,7,TeXGyreTermesX-Regular,,1,1
ℎ,7,NewTXMI7,,1,1
Mpc,7,TeXGyreTermesX-Regular,,3,3
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
(comoving),7,TeXGyreTermesX-Regular,,10,10
𝑟,7,NewTXMI7,,1,1
/,7,TeXGyreTermesX-Regular,,1,1
ℎ,7,NewTXMI7,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
Mpc (comoving),7,TeXGyreTermesX-Regular,,14,14
10,7,TeXGyreTermesX-Regular,,2,2
3,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
