text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"Walter, R., Lutovinov, A. A., Bozzo, E., & Tsygankov,",10,NimbusRomNo9L-Regu,,53,53
"S. S. 2015, A&ARv, 23, 2",10,NimbusRomNo9L-Regu,,24,24
"Sharma, R., Beri, A., Sanna, A., & Dutta, A. 2020,",10,NimbusRomNo9L-Regu,,50,50
"MNRAS, 492, 4361",10,NimbusRomNo9L-Regu,,16,16
"Wolter, H. 1952, Ann. Phys., 10, 94",10,NimbusRomNo9L-Regu,,35,35
#### Page 8 of 1,9,NimbusRomNo9L-Regu,,16,16
J. Astrophys. Astr.,9,NimbusRomNo9L-ReguItal,,19,19
(0000),9,NimbusRomNo9L-Regu,,6,6
000,9,NimbusRomNo9L-Medi,,3,3
: ####,9,NimbusRomNo9L-Regu,,6,6
1.2,5,unknown,,3,3
0.8,5,unknown,,3,3
0.4,5,unknown,,3,3
0.0,5,unknown,,3,3
1.5,6,unknown,,3,3
1.2,6,unknown,,3,3
0.9,6,unknown,,3,3
0.6,6,unknown,,3,3
0.3,6,unknown,,3,3
0.0,6,unknown,,3,3
],2,unknown,,1,1
s,3,unknown,,1,1
k,4,unknown,,1,1
/,2,unknown,,1,1
s,3,unknown,,1,1
t,3,unknown,,1,1
c,3,unknown,,1,1
[,2,unknown,,1,1
,2,unknown,,0,0
e,4,unknown,,1,1
t,3,unknown,,1,1
a,4,unknown,,1,1
R,4,unknown,,1,1
0.95,5,unknown,,4,4
0.96,5,unknown,,4,4
0.97,5,unknown,,4,4
0.98,5,unknown,,4,4
0.99,5,unknown,,4,4
Astrosat SXT,5,unknown,,12,12
"Chandra LETGS 0th order
HST",5,unknown,,27,23
0.4,6,unknown,,3,3
0.6,6,unknown,,3,3
1.2,6,unknown,,3,3
1.4,6,unknown,,3,3
1.6,6,unknown,,3,3
0.8,6,unknown,,3,3
1.0,6,unknown,,3,3
Time [JD-2457904.],6,unknown,,18,18
Figure 6,9,NimbusRomNo9L-Medi,,8,8
.,9,NimbusRomNo9L-Regu,,1,1
AstroSat,9,NimbusRomNo9L-ReguItal,,8,8
"SXT,",9,NimbusRomNo9L-Regu,,4,4
Chandra,9,NimbusRomNo9L-ReguItal,,7,7
LETGS 0th order and,9,NimbusRomNo9L-Regu,,19,19
HST,9,NimbusRomNo9L-ReguItal,,3,3
"light curves of the nearest star Proxima Centauri, which hosts an
Earth-like planet in its habitable zone. This ﬁgure shows ﬂares and quiet periods of the star, which may a",9,NimbusRomNo9L-Regu,,172,106
ﬀ,9,rtxr,,1,1
"ect the habitability
of the planet. SXT observations were particularly useful to track the stellar activity throughout the observing campaign, with a
ﬂare observed simultaneously with all three instruments (see section 8.; ﬁgure courtesy: Lalitha Sairam; Lalitha",9,NimbusRomNo9L-Regu,,262,128
et al,9,NimbusRomNo9L-ReguItal,,5,5
"., 2020).",9,NimbusRomNo9L-Regu,,9,9
