text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
𝑓,8,NewTXMI,,1,1
AGN,7,TeXGyreTermesX-Regular,,3,3
for sources faintward of,8,TeXGyreTermesX-Regular,,24,24
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
−,8,txsys,,1,1
"22. We also deﬁned
an AGN fraction from archival spectra for a sub-set of our sample.
Using the spectra presented in Fig. 5 we identiﬁed AGN-dominated
sources according to the presence of strong emission lines of CIV,
NV and HeII. Due to the small number of sources with spectra we
used wider bins than for our morphology measurement. We deter-
mined the centre of each bin by taking the average source luminosity
to negate any bias in the distribution of sources within that bin. Faint-
ward of",8,TeXGyreTermesX-Regular,,495,73
−,8,txsys,,1,1
22,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
"0 we ﬁnd only one source which has AGN signatures
in the available spectroscopy sample. This source is identiﬁed as a
Type II AGN (ID520330) in which the rest-frame UV continuum
is dominated by the host-galaxy light and we therefore deﬁne this
source as SF-dominated (as discussed in Section 6.3).",8,TeXGyreTermesX-Regular,,297,67
We present the derived,8,TeXGyreTermesX-Regular,,22,22
𝑓,8,NewTXMI,,1,1
AGN,7,TeXGyreTermesX-Regular,,3,3
measurements in Fig. 7. Both the,8,TeXGyreTermesX-Regular,,32,32
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–15 (2020)",7,TeXGyreTermesX-Regular,,13,13
"1100
1200
1300
1400
1500
1600
1700
1800
1900",8,DejaVuSans,,44,4
rest,5,DejaVuSans,,4,4
/Å,8,DejaVuSans,,2,2
I,1,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
278034,3,DejaVuSans,,6,6
M,4,DejaVuSans-Oblique,,1,1
U,2,DejaVuSans-Oblique,,1,1
V,2,DejaVuSans-Oblique,,1,1
=,4,DejaVuSans,,1,1
-,2,DejaVuSans,,1,1
26,3,DejaVuSans,,2,2
.,1,DejaVuSans,,1,1
5,3,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
SS,3,DejaVuSans,,2,2
I,1,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
1364622,3,DejaVuSans,,7,7
M,4,DejaVuSans-Oblique,,1,1
U,2,DejaVuSans-Oblique,,1,1
V,2,DejaVuSans-Oblique,,1,1
=,4,DejaVuSans,,1,1
-,2,DejaVuSans,,1,1
25,3,DejaVuSans,,2,2
.,1,DejaVuSans,,1,1
6,3,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
SS,3,DejaVuSans,,2,2
I,1,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
919928,3,DejaVuSans,,6,6
M,4,DejaVuSans-Oblique,,1,1
U,2,DejaVuSans-Oblique,,1,1
V,2,DejaVuSans-Oblique,,1,1
=,4,DejaVuSans,,1,1
-,2,DejaVuSans,,1,1
25,3,DejaVuSans,,2,2
.,1,DejaVuSans,,1,1
5,3,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
SS,3,DejaVuSans,,2,2
I,1,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
188657,3,DejaVuSans,,6,6
M,4,DejaVuSans-Oblique,,1,1
U,2,DejaVuSans-Oblique,,1,1
V,2,DejaVuSans-Oblique,,1,1
=,4,DejaVuSans,,1,1
-,2,DejaVuSans,,1,1
24,3,DejaVuSans,,2,2
.,1,DejaVuSans,,1,1
9,3,DejaVuSans,,1,1
z,2,DejaVuSans,,1,1
C,3,DejaVuSans,,1,1
O,4,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
M,4,DejaVuSans,,1,1
O,4,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
I,1,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
1448906,3,DejaVuSans,,7,7
M,4,DejaVuSans-Oblique,,1,1
U,2,DejaVuSans-Oblique,,1,1
V,2,DejaVuSans-Oblique,,1,1
=,4,DejaVuSans,,1,1
-,2,DejaVuSans,,1,1
24,3,DejaVuSans,,2,2
.,1,DejaVuSans,,1,1
6,3,DejaVuSans,,1,1
VV,3,DejaVuSans,,2,2
D,4,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
I,1,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
203718,3,DejaVuSans,,6,6
M,4,DejaVuSans-Oblique,,1,1
U,2,DejaVuSans-Oblique,,1,1
V,2,DejaVuSans-Oblique,,1,1
=,4,DejaVuSans,,1,1
-,2,DejaVuSans,,1,1
24,3,DejaVuSans,,2,2
.,1,DejaVuSans,,1,1
2,3,DejaVuSans,,1,1
z,2,DejaVuSans,,1,1
C,3,DejaVuSans,,1,1
O,4,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
M,4,DejaVuSans,,1,1
O,4,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
I,1,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
657658,3,DejaVuSans,,6,6
M,4,DejaVuSans-Oblique,,1,1
U,2,DejaVuSans-Oblique,,1,1
V,2,DejaVuSans-Oblique,,1,1
=,4,DejaVuSans,,1,1
-,2,DejaVuSans,,1,1
24,3,DejaVuSans,,2,2
.,1,DejaVuSans,,1,1
1,3,DejaVuSans,,1,1
z,2,DejaVuSans,,1,1
C,3,DejaVuSans,,1,1
O,4,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
M,4,DejaVuSans,,1,1
O,4,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
I,1,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
1448401,3,DejaVuSans,,7,7
M,4,DejaVuSans-Oblique,,1,1
U,2,DejaVuSans-Oblique,,1,1
V,2,DejaVuSans-Oblique,,1,1
=,4,DejaVuSans,,1,1
-,2,DejaVuSans,,1,1
23,3,DejaVuSans,,2,2
.,1,DejaVuSans,,1,1
6,3,DejaVuSans,,1,1
VV,3,DejaVuSans,,2,2
D,4,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
LyNVOISiIVCIVHeII,6,DejaVuSans,,17,17
"1100
1200
1300
1400
1500
1600
1700
1800
1900",8,DejaVuSans,,44,4
rest,5,DejaVuSans,,4,4
/Å,8,DejaVuSans,,2,2
I,1,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
173860,3,DejaVuSans,,6,6
M,4,DejaVuSans-Oblique,,1,1
U,2,DejaVuSans-Oblique,,1,1
V,2,DejaVuSans-Oblique,,1,1
=,4,DejaVuSans,,1,1
-,2,DejaVuSans,,1,1
22,3,DejaVuSans,,2,2
.,1,DejaVuSans,,1,1
7,3,DejaVuSans,,1,1
VA,3,DejaVuSans,,2,2
N,4,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
E,3,DejaVuSans,,1,1
L,3,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
I,1,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
75407,3,DejaVuSans,,5,5
M,4,DejaVuSans-Oblique,,1,1
U,2,DejaVuSans-Oblique,,1,1
V,2,DejaVuSans-Oblique,,1,1
=,4,DejaVuSans,,1,1
-,2,DejaVuSans,,1,1
22,3,DejaVuSans,,2,2
.,1,DejaVuSans,,1,1
6,3,DejaVuSans,,1,1
VA,3,DejaVuSans,,2,2
N,4,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
E,3,DejaVuSans,,1,1
L,3,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
I,1,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
1499379,3,DejaVuSans,,7,7
M,4,DejaVuSans-Oblique,,1,1
U,2,DejaVuSans-Oblique,,1,1
V,2,DejaVuSans-Oblique,,1,1
=,4,DejaVuSans,,1,1
-,2,DejaVuSans,,1,1
22,3,DejaVuSans,,2,2
.,1,DejaVuSans,,1,1
6,3,DejaVuSans,,1,1
VV,3,DejaVuSans,,2,2
D,4,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
I,1,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
90440,3,DejaVuSans,,5,5
M,4,DejaVuSans-Oblique,,1,1
U,2,DejaVuSans-Oblique,,1,1
V,2,DejaVuSans-Oblique,,1,1
=,4,DejaVuSans,,1,1
-,2,DejaVuSans,,1,1
22,3,DejaVuSans,,2,2
.,1,DejaVuSans,,1,1
6,3,DejaVuSans,,1,1
VA,3,DejaVuSans,,2,2
N,4,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
E,3,DejaVuSans,,1,1
L,3,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
I,1,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
1463494,3,DejaVuSans,,7,7
M,4,DejaVuSans-Oblique,,1,1
U,2,DejaVuSans-Oblique,,1,1
V,2,DejaVuSans-Oblique,,1,1
=,4,DejaVuSans,,1,1
-,2,DejaVuSans,,1,1
22,3,DejaVuSans,,2,2
.,1,DejaVuSans,,1,1
4,3,DejaVuSans,,1,1
VV,3,DejaVuSans,,2,2
D,4,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
I,1,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
1485639,3,DejaVuSans,,7,7
M,4,DejaVuSans-Oblique,,1,1
U,2,DejaVuSans-Oblique,,1,1
V,2,DejaVuSans-Oblique,,1,1
=,4,DejaVuSans,,1,1
-,2,DejaVuSans,,1,1
22,3,DejaVuSans,,2,2
.,1,DejaVuSans,,1,1
4,3,DejaVuSans,,1,1
VV,3,DejaVuSans,,2,2
D,4,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
I,1,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
140721,3,DejaVuSans,,6,6
M,4,DejaVuSans-Oblique,,1,1
U,2,DejaVuSans-Oblique,,1,1
V,2,DejaVuSans-Oblique,,1,1
=,4,DejaVuSans,,1,1
-,2,DejaVuSans,,1,1
22,3,DejaVuSans,,2,2
.,1,DejaVuSans,,1,1
3,3,DejaVuSans,,1,1
VA,3,DejaVuSans,,2,2
N,4,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
E,3,DejaVuSans,,1,1
L,3,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
I,1,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
1522259,3,DejaVuSans,,7,7
M,4,DejaVuSans-Oblique,,1,1
U,2,DejaVuSans-Oblique,,1,1
V,2,DejaVuSans-Oblique,,1,1
=,4,DejaVuSans,,1,1
-,2,DejaVuSans,,1,1
22,3,DejaVuSans,,2,2
.,1,DejaVuSans,,1,1
3,3,DejaVuSans,,1,1
VV,3,DejaVuSans,,2,2
D,4,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
LyNVOISiIVCIVHeII,6,DejaVuSans,,17,17
"1100
1200
1300
1400
1500
1600
1700
1800
1900",8,DejaVuSans,,44,4
rest,5,DejaVuSans,,4,4
/Å,8,DejaVuSans,,2,2
I,1,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
520330,3,DejaVuSans,,6,6
M,5,DejaVuSans-Oblique,,1,1
U,3,DejaVuSans-Oblique,,1,1
V,2,DejaVuSans-Oblique,,1,1
=,4,DejaVuSans,,1,1
-,2,DejaVuSans,,1,1
21,3,DejaVuSans,,2,2
.,1,DejaVuSans,,1,1
0,3,DejaVuSans,,1,1
VA,4,DejaVuSans,,2,2
N,4,DejaVuSans,,1,1
D,4,DejaVuSans,,1,1
E,3,DejaVuSans,,1,1
L,3,DejaVuSans,,1,1
S,3,DejaVuSans,,1,1
LyNVOISiIVCIVHeII,6,DejaVuSans,,17,17
8,11,TeXGyreTermesX-Regular,,1,1
R. A. A. Bowler et al.,11,TeXGyreTermesX-Italic,,22,22
Figure 7.,7,TeXGyreTermesX-Bold,,9,9
The AGN fraction as a function of absolute UV magnitude at,7,TeXGyreTermesX-Regular,,58,58
𝑧,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
"4,
derived from morphology/size criteria (blue circles) and from spectroscopy
(orange squares). We compare to previous estimates of the AGN fraction at",7,TeXGyreTermesX-Regular,,151,74
𝑧,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
4 from Ono et al. (2018) and the,7,TeXGyreTermesX-Regular,,32,32
𝑧,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
"2–3 results from Sobral et al. (2018)
as the open black squares and grey diamonds respectively. The lines show
the predicted",7,TeXGyreTermesX-Regular,,124,72
𝑓,7,NewTXMI7,,1,1
AGN,6,TeXGyreTermesX-Regular,,3,3
"from the simultaneous ﬁtting of the LBG and AGN LF
presented in Adams et al. (2020). The dashed and solid lines show the results
assuming a Schechter and DPL form for the LBG LF respectively. The four
images in the upper row show the result of stacking our sample in the four
grey highlighted bins in",7,TeXGyreTermesX-Regular,,300,77
𝑀,7,NewTXMI7,,1,1
UV,6,TeXGyreTermesX-Regular,,2,2
shown on the plot. The stamps are 1,7,TeXGyreTermesX-Regular,,35,35
.,7,NewTXMI7,,1,1
"5 arcsec
on a side, with contours at intervals of 1",7,TeXGyreTermesX-Regular,,51,42
.,7,NewTXMI7,,1,1
0 mag from the peak.,7,TeXGyreTermesX-Regular,,20,20
"morphological and spectroscopic measurements show a sharp drop
in the",8,TeXGyreTermesX-Regular,,69,62
𝑓,8,NewTXMI,,1,1
AGN,7,TeXGyreTermesX-Regular,,3,3
between,8,TeXGyreTermesX-Regular,,7,7
−,8,txsys,,1,1
24,8,TeXGyreTermesX-Regular,,2,2
,8,txsya,,0,0
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
,8,txsya,,0,0
−,8,txsys,,1,1
22,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
"5, with around equal
occurrence of AGN and LBGs at around",8,TeXGyreTermesX-Regular,,57,36
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
 −,8,txsys,,2,2
23,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
"2. This is also
visually apparent in the stacked",8,TeXGyreTermesX-Regular,,48,32
HST,8,TeXGyreTermesX-Italic,,3,3
"/ACS images (top of Fig. 7),
where at",8,TeXGyreTermesX-Regular,,37,28
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
 −,8,txsys,,2,2
"23 the stack is clearly extended (although with less
ﬂux in the wings) while at",8,TeXGyreTermesX-Regular,,79,52
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
 −,8,txsys,,2,2
23,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
"8 the image is consistent with
being a point-source. Comparing to previous estimates of the",8,TeXGyreTermesX-Regular,,91,60
𝑓,8,NewTXMI,,1,1
AGN,7,TeXGyreTermesX-Regular,,3,3
at,8,TeXGyreTermesX-Regular,,2,2
𝑧,8,NewTXMI,,1,1
,8,txsys,,0,0
4 we ﬁnd good agreement with the spectroscopy measurements,8,TeXGyreTermesX-Regular,,58,58
"of Ono et al. (2018), who used predominantly archival redshifts with
spectroscopic ﬂags to determine the AGN fraction. The advantage of
our method of AGN classiﬁcation from the full spectrum is that we
are not sensitive to diﬀerences between AGN classiﬁcations between
spectroscopic surveys. We ﬁnd a brighter transition magnitude than
that of Sobral et al. (2018), who found a drop in the fraction of AGN
at",8,TeXGyreTermesX-Regular,,408,69
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
−,8,txsys,,1,1
21,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
5 at,8,TeXGyreTermesX-Regular,,4,4
𝑧,8,NewTXMI,,1,1
,8,txsys,,0,0
"2–3. This study was based on the follow-up
of strong Lyman-",8,TeXGyreTermesX-Regular,,59,42
𝛼,8,NewTXMI,,1,1
"emitters rather than LBGs, and hence it could
be expected that this pre-selection for strong line-emitters would
preferentially detect AGN at fainter magnitudes. We note however,
that in Sobral et al. (2018) the AGN fraction at",8,TeXGyreTermesX-Regular,,227,66
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
>,8,NewTXMI,,1,1
−,8,txsys,,1,1
22,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
"5 is
determined from sources predominantly from a detection of the NV
line with low S/N (",8,TeXGyreTermesX-Regular,,89,64
,8,txsya,,0,0
3,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"0), their classiﬁcation as AGN is somewhat
uncertain.",8,TeXGyreTermesX-Regular,,53,42
At,8,TeXGyreTermesX-Regular,,2,2
−,8,txsys,,1,1
23,8,TeXGyreTermesX-Regular,,2,2
< 𝑀,8,NewTXMI,,3,3
UV,7,TeXGyreTermesX-Regular,,2,2
<,8,NewTXMI,,1,1
−,8,txsys,,1,1
"22 we see a slight diﬀerence in the de-
rived AGN fraction from our morphological and spectroscopic mea-
surements. From a morphology cut we measure",8,TeXGyreTermesX-Regular,,148,64
𝑓,8,NewTXMI,,1,1
AGN,7,TeXGyreTermesX-Regular,,3,3
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
06,8,TeXGyreTermesX-Regular,,2,2
+,7,txsys,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
03,7,TeXGyreTermesX-Regular,,2,2
−,7,txsys,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
02,7,TeXGyreTermesX-Regular,,2,2
at,8,TeXGyreTermesX-Regular,,2,2
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
−,8,txsys,,1,1
22,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
5 while with spectroscopic data we ﬁnd,8,TeXGyreTermesX-Regular,,38,38
𝑓,8,NewTXMI,,1,1
AGN,7,TeXGyreTermesX-Regular,,3,3
=,8,txmiaX,,1,1
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–15 (2020)",7,TeXGyreTermesX-Regular,,13,13
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
25,8,TeXGyreTermesX-Regular,,2,2
+,7,txsys,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
17,7,TeXGyreTermesX-Regular,,2,2
". Although the errors are large, due predominantly to the",8,TeXGyreTermesX-Regular,,57,57
−,7,txsys,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
12,7,TeXGyreTermesX-Regular,,2,2
"small number statistics for the spectroscopic sub-sample, a diﬀerence
between the",8,TeXGyreTermesX-Regular,,81,69
𝑓,8,NewTXMI,,1,1
AGN,7,TeXGyreTermesX-Regular,,3,3
"between a strict morphological selection and spec-
troscopic identiﬁcation could be expected in this magnitude range.
This is a consequence of the increasing importance of host galaxy
light at fainter UV magnitudes, and we present a toy model that can
explain these observations in Section 6. Alternatively the slight dif-
ference found could be due to bias in the spectroscopic measurement,
as arguably the strong emission lines from AGN and the compactness
of the emission could make them easier to identify in spectroscopic
measurements. In the range",8,TeXGyreTermesX-Regular,,553,70
−,8,txsys,,1,1
23,8,TeXGyreTermesX-Regular,,2,2
< 𝑀,8,NewTXMI,,3,3
UV,7,TeXGyreTermesX-Regular,,2,2
<,8,NewTXMI,,1,1
−,8,txsys,,1,1
"22 we ﬁnd no diﬀer-
ence between the sizes of the spectroscopically conﬁrmed sources
and our full sample, suggesting that we are not biased to compact
sources. In this magnitude range we ﬁnd 10 sources with archival
spectroscopy, four from the VANDELS survey and six from VVDS
(of which eight with secure ﬂags are shown in Fig. 5). While VVDS
is a purely I-band magnitude limited survey, VANDELS selected
against compact sources over 50 percent of the survey area that was
covered by",8,TeXGyreTermesX-Regular,,483,67
HST,8,TeXGyreTermesX-Italic,,3,3
"imaging (McLure et al. 2018), and hence VANDELS
should be biased",8,TeXGyreTermesX-Regular,,64,47
against,8,TeXGyreTermesX-Italic,,7,7
AGN. If we measure the,8,TeXGyreTermesX-Regular,,22,22
𝑓,8,NewTXMI,,1,1
AGN,7,TeXGyreTermesX-Regular,,3,3
"in the VVDS
and VANDELS survey separately, we ﬁnd",8,TeXGyreTermesX-Regular,,49,37
𝑓,8,NewTXMI,,1,1
AGN,7,TeXGyreTermesX-Regular,,3,3
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
25,8,TeXGyreTermesX-Regular,,2,2
+,7,txsys,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
25,7,TeXGyreTermesX-Regular,,2,2
for both,8,TeXGyreTermesX-Regular,,8,8
−,7,txsys,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
15,7,TeXGyreTermesX-Regular,,2,2
"surveys when secure ﬂags are used, indicating that there is no clear
bias within the limitations of small number statistics. Two of the
VVDS spectra were not included in our initial AGN fraction calcu-
lation as they have poor quality ﬂags. If we assume these objects are
SF-dominated, under the assumption that AGN features are easier to
identify, then we obtain a lower",8,TeXGyreTermesX-Regular,,371,69
𝑓,8,NewTXMI,,1,1
AGN,7,TeXGyreTermesX-Regular,,3,3
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
20,8,TeXGyreTermesX-Regular,,2,2
+,7,txsys,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
15,7,TeXGyreTermesX-Regular,,2,2
in this magnitude,8,TeXGyreTermesX-Regular,,17,17
−,7,txsys,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
"range. This value is still higher than that derived from our morphol-
ogy measurement, however larger spectroscopic samples are clearly
required to determine if there is a real discrepancy between the",8,TeXGyreTermesX-Regular,,200,69
𝑓,8,NewTXMI,,1,1
AGN,7,TeXGyreTermesX-Regular,,3,3
"found from a strict morphological cut in contrast to a classiﬁcation
from spectroscopy.",8,TeXGyreTermesX-Regular,,87,68
"In Fig. 7 we also present the predicted AGN fraction from the si-
multaneous ﬁtting of the combined AGN and LBG LF presented
in Adams et al. (2020). Adams et al. (2020) assumed either a
Schechter function or DPL form for the LBG LF in addition to a
single power-law (PL) to model the faint-end of the AGN. Without
any further information about the nature of the sources, both models
produced a good ﬁt for the observed UV LF over",8,TeXGyreTermesX-Regular,,429,68
−,8,txsys,,1,1
26,8,TeXGyreTermesX-Regular,,2,2
< 𝑀,8,NewTXMI,,3,3
UV,7,TeXGyreTermesX-Regular,,2,2
<,8,NewTXMI,,1,1
−,8,txsys,,1,1
"20
(see left panel of Fig. 8). In comparison to our derived",8,TeXGyreTermesX-Regular,,59,56
𝑓,8,NewTXMI,,1,1
AGN,7,TeXGyreTermesX-Regular,,3,3
"we see
that the Schechter function form of the LBG LF predicts a steeper
decline in the fraction of AGN at fainter magnitudes than a DPL
model, due to the exponential drop-oﬀ at the bright-end of this pa-
rameterisation. Note that the position of this drop depends on the",8,TeXGyreTermesX-Regular,,271,67
"position of the ‘knee’ in the LF, which is strongly constrained by the
number density of sources",8,TeXGyreTermesX-Regular,,96,70
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
>,8,NewTXMI,,1,1
−,8,txsys,,1,1
"21. Both our measurements of
the AGN fraction deviate from this steeper Schechter prediction at",8,TeXGyreTermesX-Regular,,95,66
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
∼ −,8,txsys,,3,3
"24, as do the results of Ono et al. (2018), suggesting that
a DPL is the more appropriate function to describe the LBG LF at",8,TeXGyreTermesX-Regular,,124,64
𝑧,8,NewTXMI,,1,1
,8,txsys,,0,0
4.,8,TeXGyreTermesX-Regular,,2,2
4.2 The Luminosity Function,8,TeXGyreTermesX-Bold,,27,27
In the previous section we compared the observed,8,TeXGyreTermesX-Regular,,48,48
𝑓,8,NewTXMI,,1,1
AGN,7,TeXGyreTermesX-Regular,,3,3
"to that ex-
pected from the ﬁtting of the full AGN + LBG rest-frame UV LF. In
this section we instead use the",8,TeXGyreTermesX-Regular,,109,65
𝑓,8,NewTXMI,,1,1
AGN,7,TeXGyreTermesX-Regular,,3,3
"derived in this study to separate
the LF results of Adams et al. (2020) into AGN and SF-dominated
subsamples. Because we could only classify a small fraction of the
full sample using the morphology and spectroscopy data (e.g. be-
cause high-resolution imaging was only available in COSMOS, and
the spectroscopy data only covers",8,TeXGyreTermesX-Regular,,327,66
∼,8,txsys,,1,1
"1 percent of the sample), we",8,TeXGyreTermesX-Regular,,28,28
elected to apply the,8,TeXGyreTermesX-Regular,,20,20
𝑓,8,NewTXMI,,1,1
AGN,7,TeXGyreTermesX-Regular,,3,3
to the data points from Adams et al. (2020),8,TeXGyreTermesX-Regular,,43,43
"26
25
24
23
22
21",7,DejaVuSans,,17,2
M,7,DejaVuSans-Oblique,,1,1
UV,5,DejaVuSans,,2,2
"/mag
0.0",7,DejaVuSans,,8,4
"0.2
0.4
0.6
0.8
1.0",7,DejaVuSans,,19,3
f,2,DejaVuSans-Oblique,,1,1
A,3,DejaVuSans,,1,1
G,4,DejaVuSans,,1,1
N,3,DejaVuSans,,1,1
"NA20 PL+Sch.
NA20 PL+DPL
Morphology
Spectra
Ono+18",6,DejaVuSans,,50,12
Sobral+18,6,DejaVuSans,,9,9
1kpc,4,DejaVuSans,,4,4
"as opposed to recalculating the LF from a signiﬁcantly smaller sam-
ple. We determined the separate LFs by using the AGN fractions
derived from the morphology and spectroscopy results separately.
To interpolate the",8,TeXGyreTermesX-Regular,,214,67
𝑓,8,NewTXMI,,1,1
AGN,7,TeXGyreTermesX-Regular,,3,3
"we ﬁt a constrained model to our binned
AGN fraction points shown in Fig. 7. The model consisted of two
power-laws to approximate the overlap between the bright-end of
the galaxy LF and the faint-end of the AGN LF without over-ﬁtting
the data. Due to the diﬀerence in the",8,TeXGyreTermesX-Regular,,271,65
𝑓,8,NewTXMI,,1,1
AGN,7,TeXGyreTermesX-Regular,,3,3
"derived from using the
morphological and spectroscopic data, we ﬁnd diﬀerences in the sep-
arate LFs for the AGN and SF dominated sources as shown in the
two right-hand plots in Fig. 8.",8,TeXGyreTermesX-Regular,,185,67
"We present the results of ﬁtting the separated AGN and SF-
dominated LFs with diﬀerent parameterisations in Fig. 8. The best-ﬁt
parameters are presented in Table 1 in comparison to the LF param-
eters derived from the simultaneous ﬁt of Adams et al. (2020). The
AGN fractions derived from these ﬁts in comparison to the results
of Adams et al. (2020) are presented in Appendix B. We ﬁt our sep-
arated AGN-dominated UV LFs using a single power-law, as we do
not extend faint-ward of the apparent LF knee at",8,TeXGyreTermesX-Regular,,506,68
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
∼ −,8,txsys,,3,3
"26. For
the SF LF we ﬁt using both a Schechter function or a DPL. If we
focus ﬁrst on the SF-dominated results, we ﬁnd that the separation
of sources using a morphology or spectroscopy criterion makes only
a marginal diﬀerence to the derived LF. This is evident in the ﬁtting
results presented in Table 1, where the values are well within the 1",8,TeXGyreTermesX-Regular,,344,69
𝜎,8,NewTXMI,,1,1
"errors in the diﬀerent scenarios. We also ﬁnd good consistency with
the Schechter and DPL parameters from Adams et al. (2020), which
is to be expected as the LBG ﬁt is predominantly constrained by the
data-points at",8,TeXGyreTermesX-Regular,,215,67
𝑀,8,NewTXMI,,1,1
